Temp,k_original,,Temp_optimized,k_optimized,,Michael_high_temp_T,Michael_k,,Baldwin_and_Walker_T,Baldwin_and_Walker_k,,,Temp_Kyser,k_Kyser,,Temp_Srindharan,k_Sridharan,,Baldwin_and_Walker_T_reinturp,Baldwin_and_Walker_k_reinturp,,,Balch_T,Balch_k,,,,Temp_B,k_B,,,Temp_B_low,k_B_low
1009,1.04331E+13,,1009,1.4902E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,1.04498E+13,,1010,1.49243E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,1.04665E+13,,1011,1.49465E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,1.04833E+13,,1012,1.49688E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,1.05001E+13,,1013,1.4991E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,1.05169E+13,,1014,1.50133E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,1.05337E+13,,1015,1.50357E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,1.05505E+13,,1016,1.5058E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,1.05674E+13,,1017,1.50803E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,1.05842E+13,,1018,1.51027E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,1.06011E+13,,1019,1.51251E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1.0618E+13,,1020,1.51475E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,1.06349E+13,,1021,1.51699E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,1.06518E+13,,1022,1.51924E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,1.06687E+13,,1023,1.52148E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,1.06856E+13,,1024,1.52373E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,1.07026E+13,,1025,1.52598E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,1.07195E+13,,1026,1.52823E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,1.07365E+13,,1027,1.53048E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,1.07535E+13,,1028,1.53274E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,1.07705E+13,,1029,1.53499E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,1.07875E+13,,1030,1.53725E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,1.08045E+13,,1031,1.53951E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,1.08215E+13,,1032,1.54177E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,1.08386E+13,,1033,1.54403E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,1.08557E+13,,1034,1.5463E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,1.08727E+13,,1035,1.54856E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,1.08898E+13,,1036,1.55083E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,1.09069E+13,,1037,1.5531E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,1.09241E+13,,1038,1.55537E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,1.09412E+13,,1039,1.55765E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,1.09584E+13,,1040,1.55992E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,1.09755E+13,,1041,1.5622E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,1.09927E+13,,1042,1.56448E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,1.10099E+13,,1043,1.56676E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,1.10271E+13,,1044,1.56904E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,1.10443E+13,,1045,1.57132E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,1.10615E+13,,1046,1.57361E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,1.10788E+13,,1047,1.5759E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,1.1096E+13,,1048,1.57819E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,1.11133E+13,,1049,1.58048E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,1.11306E+13,,1050,1.58277E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,1.11479E+13,,1051,1.58506E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,1.11652E+13,,1052,1.58736E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,1.11825E+13,,1053,1.58966E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,1.11998E+13,,1054,1.59196E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,1.12172E+13,,1055,1.59426E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,1.12346E+13,,1056,1.59656E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,1.12519E+13,,1057,1.59887E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,1.12693E+13,,1058,1.60117E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,1.12867E+13,,1059,1.60348E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,1.13041E+13,,1060,1.60579E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,1.13216E+13,,1061,1.6081E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,1.1339E+13,,1062,1.61042E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,1.13565E+13,,1063,1.61273E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,1.1374E+13,,1064,1.61505E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,1.13914E+13,,1065,1.61737E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,1.14089E+13,,1066,1.61969E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,1.14264E+13,,1067,1.62201E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,1.1444E+13,,1068,1.62433E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,1.14615E+13,,1069,1.62666E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,1.14791E+13,,1070,1.62899E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,1.14966E+13,,1071,1.63132E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,1.15142E+13,,1072,1.63365E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,1.15318E+13,,1073,1.63598E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,1.15494E+13,,1074,1.63831E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,1.1567E+13,,1075,1.64065E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,1.15847E+13,,1076,1.64299E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,1.16023E+13,,1077,1.64533E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,1.162E+13,,1078,1.64767E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,1.16376E+13,,1079,1.65001E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1.16553E+13,,1080,1.65235E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,1.1673E+13,,1081,1.6547E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1.16907E+13,,1082,1.65705E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,1.17085E+13,,1083,1.6594E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,1.17262E+13,,1084,1.66175E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,1.1744E+13,,1085,1.6641E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,1.17617E+13,,1086,1.66646E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,1.17795E+13,,1087,1.66882E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,1.17973E+13,,1088,1.67117E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,1.18151E+13,,1089,1.67353E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,1.18329E+13,,1090,1.6759E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,1.18508E+13,,1091,1.67826E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,1.18686E+13,,1092,1.68062E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,1.18865E+13,,1093,1.68299E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,1.19044E+13,,1094,1.68536E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,1.19223E+13,,1095,1.68773E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,1.19402E+13,,1096,1.6901E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,1.19581E+13,,1097,1.69248E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,1.1976E+13,,1098,1.69485E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,1.1994E+13,,1099,1.69723E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,1.20119E+13,,1100,1.69961E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,1.20299E+13,,1101,1.70199E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,1.20479E+13,,1102,1.70437E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,1.20659E+13,,1103,1.70676E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,1.20839E+13,,1104,1.70914E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,1.21019E+13,,1105,1.71153E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,1.21199E+13,,1106,1.71392E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,1.2138E+13,,1107,1.71631E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,1.2156E+13,,1108,1.71871E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,1.21741E+13,,1109,1.7211E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,1.21922E+13,,1110,1.7235E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,1.22103E+13,,1111,1.7259E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,1.22284E+13,,1112,1.7283E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,1.22466E+13,,1113,1.7307E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,1.22647E+13,,1114,1.7331E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,1.22829E+13,,1115,1.73551E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,1.2301E+13,,1116,1.73791E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,1.23192E+13,,1117,1.74032E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,1.23374E+13,,1118,1.74273E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,1.23556E+13,,1119,1.74514E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,1.23739E+13,,1120,1.74756E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,1.23921E+13,,1121,1.74997E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,1.24104E+13,,1122,1.75239E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,1.24286E+13,,1123,1.75481E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,1.24469E+13,,1124,1.75723E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,1.24652E+13,,1125,1.75965E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,1.24835E+13,,1126,1.76208E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,1.25018E+13,,1127,1.7645E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,1.25202E+13,,1128,1.76693E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,1.25385E+13,,1129,1.76936E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,1.25569E+13,,1130,1.77179E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,1.25752E+13,,1131,1.77422E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,1.25936E+13,,1132,1.77666E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,1.2612E+13,,1133,1.77909E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,1.26304E+13,,1134,1.78153E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,1.26489E+13,,1135,1.78397E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,1.26673E+13,,1136,1.78641E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,1.26858E+13,,1137,1.78886E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,1.27042E+13,,1138,1.7913E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,1.27227E+13,,1139,1.79375E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,1.27412E+13,,1140,1.7962E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,1.27597E+13,,1141,1.79865E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,1.27782E+13,,1142,1.8011E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,1.27968E+13,,1143,1.80355E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,1.28153E+13,,1144,1.80601E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,1.28339E+13,,1145,1.80846E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,1.28524E+13,,1146,1.81092E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,1.2871E+13,,1147,1.81338E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,1.28896E+13,,1148,1.81584E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,1.29082E+13,,1149,1.81831E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,1.29269E+13,,1150,1.82077E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,1.29455E+13,,1151,1.82324E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,1.29642E+13,,1152,1.82571E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,1.29828E+13,,1153,1.82818E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,1.30015E+13,,1154,1.83065E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,1.30202E+13,,1155,1.83313E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,1.30389E+13,,1156,1.8356E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,1.30576E+13,,1157,1.83808E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,1.30764E+13,,1158,1.84056E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,1.30951E+13,,1159,1.84304E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,1.31139E+13,,1160,1.84552E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,1.31327E+13,,1161,1.84801E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,1.31515E+13,,1162,1.85049E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,1.31703E+13,,1163,1.85298E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,1.31891E+13,,1164,1.85547E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,1.32079E+13,,1165,1.85796E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,1.32267E+13,,1166,1.86045E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,1.32456E+13,,1167,1.86295E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,1.32645E+13,,1168,1.86545E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,1.32834E+13,,1169,1.86794E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,1.33023E+13,,1170,1.87044E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,1.33212E+13,,1171,1.87295E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,1.33401E+13,,1172,1.87545E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,1.3359E+13,,1173,1.87795E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,1.3378E+13,,1174,1.88046E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,1.33969E+13,,1175,1.88297E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,1.34159E+13,,1176,1.88548E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,1.34349E+13,,1177,1.88799E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,1.34539E+13,,1178,1.8905E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,1.34729E+13,,1179,1.89302E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,1.3492E+13,,1180,1.89554E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,1.3511E+13,,1181,1.89806E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,1.35301E+13,,1182,1.90058E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,1.35491E+13,,1183,1.9031E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,1.35682E+13,,1184,1.90562E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,1.35873E+13,,1185,1.90815E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,1.36064E+13,,1186,1.91068E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,1.36255E+13,,1187,1.9132E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,1.36447E+13,,1188,1.91574E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,1.36638E+13,,1189,1.91827E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,1.3683E+13,,1190,1.9208E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,1.37022E+13,,1191,1.92334E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,1.37214E+13,,1192,1.92588E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,1.37406E+13,,1193,1.92841E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,1.37598E+13,,1194,1.93096E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,1.3779E+13,,1195,1.9335E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,1.37982E+13,,1196,1.93604E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,1.38175E+13,,1197,1.93859E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,1.38368E+13,,1198,1.94114E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,1.38561E+13,,1199,1.94369E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,1.38754E+13,,1200,1.94624E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,1.38947E+13,,1201,1.94879E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,1.3914E+13,,1202,1.95135E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,1.39333E+13,,1203,1.9539E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,1.39527E+13,,1204,1.95646E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,1.3972E+13,,1205,1.95902E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,1.39914E+13,,1206,1.96158E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,1.40108E+13,,1207,1.96415E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,1.40302E+13,,1208,1.96671E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,1.40496E+13,,1209,1.96928E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,1.40691E+13,,1210,1.97185E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,1.40885E+13,,1211,1.97442E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,1.4108E+13,,1212,1.97699E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,1.41274E+13,,1213,1.97956E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,1.41469E+13,,1214,1.98214E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,1.41664E+13,,1215,1.98471E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,1.41859E+13,,1216,1.98729E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,1.42055E+13,,1217,1.98987E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,1.4225E+13,,1218,1.99246E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,1.42445E+13,,1219,1.99504E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,1.42641E+13,,1220,1.99762E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,1.42837E+13,,1221,2.00021E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,1.43033E+13,,1222,2.0028E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,1.43229E+13,,1223,2.00539E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,1.43425E+13,,1224,2.00798E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,1.43621E+13,,1225,2.01058E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,1.43818E+13,,1226,2.01317E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,1.44014E+13,,1227,2.01577E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,1.44211E+13,,1228,2.01837E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,1.44408E+13,,1229,2.02097E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,1.44605E+13,,1230,2.02358E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,1.44802E+13,,1231,2.02618E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,1.44999E+13,,1232,2.02879E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,1.45197E+13,,1233,2.03139E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,1.45394E+13,,1234,2.034E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,1.45592E+13,,1235,2.03661E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,1.4579E+13,,1236,2.03923E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,1.45988E+13,,1237,2.04184E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,1.46186E+13,,1238,2.04446E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,1.46384E+13,,1239,2.04708E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,1.46582E+13,,1240,2.0497E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,1.46781E+13,,1241,2.05232E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,1.46979E+13,,1242,2.05494E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,1.47178E+13,,1243,2.05757E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,1.47377E+13,,1244,2.06019E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,1.47576E+13,,1245,2.06282E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,1.47775E+13,,1246,2.06545E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,1.47974E+13,,1247,2.06808E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,1.48173E+13,,1248,2.07072E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,1.48373E+13,,1249,2.07335E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,1.48573E+13,,1250,2.07599E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,1.48772E+13,,1251,2.07863E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,1.48972E+13,,1252,2.08127E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,1.49172E+13,,1253,2.08391E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,1.49372E+13,,1254,2.08655E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,1.49573E+13,,1255,2.0892E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,1.49773E+13,,1256,2.09184E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,1.49974E+13,,1257,2.09449E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,1.50175E+13,,1258,2.09714E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,1.50375E+13,,1259,2.0998E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,1.50576E+13,,1260,2.10245E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,1.50777E+13,,1261,2.10511E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,1.50979E+13,,1262,2.10776E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,1.5118E+13,,1263,2.11042E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,1.51382E+13,,1264,2.11308E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,1.51583E+13,,1265,2.11575E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,1.51785E+13,,1266,2.11841E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,1.51987E+13,,1267,2.12108E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,1.52189E+13,,1268,2.12374E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,1.52391E+13,,1269,2.12641E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,1.52593E+13,,1270,2.12908E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,1.52796E+13,,1271,2.13176E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,1.52999E+13,,1272,2.13443E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,1.53201E+13,,1273,2.13711E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
