Time,CO_ppm,Relative_Uncertainty,W
0.0003228,453,0.05,0.026153289
0.0003232,464,0.05,0.026153289
0.0003236,459,0.05,0.026153289
0.000324,455,0.05,0.026153289
0.0003244,453,0.05,0.026153289
0.0003248,451,0.05,0.026153289
0.0003252,455,0.05,0.026153289
0.0003256,451,0.05,0.026153289
0.000326,457,0.05,0.026153289
0.0003264,455,0.05,0.026153289
0.0003268,459,0.05,0.026153289
0.0003272,459,0.05,0.026153289
0.0003276,453,0.05,0.026153289
0.000328,451,0.05,0.026153289
0.0003284,455,0.05,0.026153289
0.0003288,453,0.05,0.026153289
0.0003292,455,0.05,0.026153289
0.0003296,455,0.05,0.026153289
0.00033,462,0.05,0.026153289
0.0003304,453,0.05,0.026153289
0.0003308,448,0.05,0.026153289
0.0003312,457,0.05,0.026153289
0.0003316,453,0.05,0.026153289
0.000332,457,0.05,0.026153289
0.0003324,466,0.05,0.026153289
0.0003328,464,0.05,0.026153289
0.0003332,459,0.05,0.026153289
0.0003336,464,0.05,0.026153289
0.000334,451,0.05,0.026153289
0.0003344,462,0.05,0.026153289
0.0003348,455,0.05,0.026153289
0.0003352,464,0.05,0.026153289
0.0003356,471,0.05,0.026153289
0.000336,462,0.05,0.026153289
0.0003364,466,0.05,0.026153289
0.0003368,471,0.05,0.026153289
0.0003372,459,0.05,0.026153289
0.0003376,464,0.05,0.026153289
0.000338,459,0.05,0.026153289
0.0003384,459,0.05,0.026153289
0.0003388,459,0.05,0.026153289
0.0003392,464,0.05,0.026153289
0.0003396,464,0.05,0.026153289
0.00034,464,0.05,0.026153289
0.0003404,466,0.05,0.026153289
0.0003408,459,0.05,0.026153289
0.0003412,462,0.05,0.026153289
0.0003416,464,0.05,0.026153289
0.000342,464,0.05,0.026153289
0.0003424,466,0.05,0.026153289
0.0003428,462,0.05,0.026153289
0.0003432,468,0.05,0.026153289
0.0003436,473,0.05,0.026153289
0.000344,466,0.05,0.026153289
0.0003444,471,0.05,0.026153289
0.0003448,471,0.05,0.026153289
0.0003452,471,0.05,0.026153289
0.0003456,477,0.05,0.026153289
0.000346,480,0.05,0.026153289
0.0003464,477,0.05,0.026153289
0.0003468,475,0.05,0.026153289
0.0003472,471,0.05,0.026153289
0.0003476,473,0.05,0.026153289
0.000348,473,0.05,0.026153289
0.0003484,477,0.05,0.026153289
0.0003488,473,0.05,0.026153289
0.0003492,473,0.05,0.026153289
0.0003496,471,0.05,0.026153289
0.00035,471,0.05,0.026153289
0.0003504,471,0.05,0.026153289
0.0003508,473,0.05,0.026153289
0.0003512,471,0.05,0.026153289
0.0003516,468,0.05,0.026153289
0.000352,473,0.05,0.026153289
0.0003524,477,0.05,0.026153289
0.0003528,477,0.05,0.026153289
0.0003532,480,0.05,0.026153289
0.0003536,480,0.05,0.026153289
0.000354,480,0.05,0.026153289
0.0003544,468,0.05,0.026153289
0.0003548,482,0.05,0.026153289
0.0003552,473,0.05,0.026153289
0.0003556,475,0.05,0.026153289
0.000356,477,0.05,0.026153289
0.0003564,475,0.05,0.026153289
0.0003568,477,0.05,0.026153289
0.0003572,466,0.05,0.026153289
0.0003576,477,0.05,0.026153289
0.000358,475,0.05,0.026153289
0.0003584,462,0.05,0.026153289
0.0003588,480,0.05,0.026153289
0.0003592,473,0.05,0.026153289
0.0003596,464,0.05,0.026153289
0.00036,477,0.05,0.026153289
0.0003604,473,0.05,0.026153289
0.0003608,477,0.05,0.026153289
0.0003612,484,0.05,0.026153289
0.0003616,482,0.05,0.026153289
0.000362,477,0.05,0.026153289
0.0003624,482,0.05,0.026153289
0.0003628,480,0.05,0.026153289
0.0003632,484,0.05,0.026153289
0.0003636,482,0.05,0.026153289
0.000364,475,0.05,0.026153289
0.0003644,486,0.05,0.026153289
0.0003648,488,0.05,0.026153289
0.0003652,480,0.05,0.026153289
0.0003656,484,0.05,0.026153289
0.000366,480,0.05,0.026153289
0.0003664,484,0.05,0.026153289
0.0003668,484,0.05,0.026153289
0.0003672,473,0.05,0.026153289
0.0003676,486,0.05,0.026153289
0.000368,482,0.05,0.026153289
0.0003684,482,0.05,0.026153289
0.0003688,482,0.05,0.026153289
0.0003692,488,0.05,0.026153289
0.0003696,484,0.05,0.026153289
0.00037,484,0.05,0.026153289
0.0003704,475,0.05,0.026153289
0.0003708,486,0.05,0.026153289
0.0003712,491,0.05,0.026153289
0.0003716,491,0.05,0.026153289
0.000372,484,0.05,0.026153289
0.0003724,488,0.05,0.026153289
0.0003728,484,0.05,0.026153289
0.0003732,484,0.05,0.026153289
0.0003736,480,0.05,0.026153289
0.000374,488,0.05,0.026153289
0.0003744,482,0.05,0.026153289
0.0003748,488,0.05,0.026153289
0.0003752,486,0.05,0.026153289
0.0003756,475,0.05,0.026153289
0.000376,482,0.05,0.026153289
0.0003764,486,0.05,0.026153289
0.0003768,486,0.05,0.026153289
0.0003772,477,0.05,0.026153289
0.0003776,486,0.05,0.026153289
0.000378,486,0.05,0.026153289
0.0003784,482,0.05,0.026153289
0.0003788,497,0.05,0.026153289
0.0003792,482,0.05,0.026153289
0.0003796,486,0.05,0.026153289
0.00038,495,0.05,0.026153289
0.0003804,491,0.05,0.026153289
0.0003808,486,0.05,0.026153289
0.0003812,486,0.05,0.026153289
0.0003816,484,0.05,0.026153289
0.000382,491,0.05,0.026153289
0.0003824,486,0.05,0.026153289
0.0003828,484,0.05,0.026153289
0.0003832,491,0.05,0.026153289
0.0003836,482,0.05,0.026153289
0.000384,491,0.05,0.026153289
0.0003844,493,0.05,0.026153289
0.0003848,488,0.05,0.026153289
0.0003852,497,0.05,0.026153289
0.0003856,488,0.05,0.026153289
0.000386,486,0.05,0.026153289
0.0003864,500,0.05,0.026153289
0.0003868,497,0.05,0.026153289
0.0003872,500,0.05,0.026153289
0.0003876,488,0.05,0.026153289
0.000388,493,0.05,0.026153289
0.0003884,484,0.05,0.026153289
0.0003888,486,0.05,0.026153289
0.0003892,488,0.05,0.026153289
0.0003896,480,0.05,0.026153289
0.00039,486,0.05,0.026153289
0.0003904,500,0.05,0.026153289
0.0003908,486,0.05,0.026153289
0.0003912,491,0.05,0.026153289
0.0003916,491,0.05,0.026153289
0.000392,495,0.05,0.026153289
0.0003924,484,0.05,0.026153289
0.0003928,491,0.05,0.026153289
0.0003932,488,0.05,0.026153289
0.0003936,488,0.05,0.026153289
0.000394,495,0.05,0.026153289
0.0003944,488,0.05,0.026153289
0.0003948,495,0.05,0.026153289
0.0003952,497,0.05,0.026153289
0.0003956,491,0.05,0.026153289
0.000396,493,0.05,0.026153289
0.0003964,488,0.05,0.026153289
0.0003968,493,0.05,0.026153289
0.0003972,495,0.05,0.026153289
0.0003976,491,0.05,0.026153289
0.000398,486,0.05,0.026153289
0.0003984,486,0.05,0.026153289
0.0003988,491,0.05,0.026153289
0.0003992,486,0.05,0.026153289
0.0003996,491,0.05,0.026153289
0.0004,495,0.05,0.026153289
0.0004004,488,0.05,0.026153289
0.0004008,486,0.05,0.026153289
0.0004012,493,0.05,0.026153289
0.0004016,495,0.05,0.026153289
0.000402,491,0.05,0.026153289
0.0004024,484,0.05,0.026153289
0.0004028,500,0.05,0.026153289
0.0004032,484,0.05,0.026153289
0.0004036,488,0.05,0.026153289
0.000404,482,0.05,0.026153289
0.0004044,491,0.05,0.026153289
0.0004048,486,0.05,0.026153289
0.0004052,486,0.05,0.026153289
0.0004056,497,0.05,0.026153289
0.000406,484,0.05,0.026153289
0.0004064,488,0.05,0.026153289
0.0004068,493,0.05,0.026153289
0.0004072,497,0.05,0.026153289
0.0004076,493,0.05,0.026153289
0.000408,504,0.05,0.026153289
0.0004084,495,0.05,0.026153289
0.0004088,491,0.05,0.026153289
0.0004092,504,0.05,0.026153289
0.0004096,500,0.05,0.026153289
0.00041,497,0.05,0.026153289
0.0004104,500,0.05,0.026153289
0.0004108,497,0.05,0.026153289
0.0004112,495,0.05,0.026153289
0.0004116,495,0.05,0.026153289
0.000412,491,0.05,0.026153289
0.0004124,495,0.05,0.026153289
0.0004128,495,0.05,0.026153289
0.0004132,497,0.05,0.026153289
0.0004136,502,0.05,0.026153289
0.000414,495,0.05,0.026153289
0.0004144,495,0.05,0.026153289
0.0004148,500,0.05,0.026153289
0.0004152,500,0.05,0.026153289
0.0004156,500,0.05,0.026153289
0.000416,497,0.05,0.026153289
0.0004164,488,0.05,0.026153289
0.0004168,500,0.05,0.026153289
0.0004172,495,0.05,0.026153289
0.0004176,493,0.05,0.026153289
0.000418,493,0.05,0.026153289
0.0004184,495,0.05,0.026153289
0.0004188,495,0.05,0.026153289
0.0004192,495,0.05,0.026153289
0.0004196,482,0.05,0.026153289
0.00042,497,0.05,0.026153289
0.0004204,493,0.05,0.026153289
0.0004208,491,0.05,0.026153289
0.0004212,497,0.05,0.026153289
0.0004216,486,0.05,0.026153289
0.000422,493,0.05,0.026153289
0.0004224,493,0.05,0.026153289
0.0004228,495,0.05,0.026153289
0.0004232,491,0.05,0.026153289
0.0004236,497,0.05,0.026153289
0.000424,491,0.05,0.026153289
0.0004244,495,0.05,0.026153289
0.0004248,491,0.05,0.026153289
0.0004252,484,0.05,0.026153289
0.0004256,484,0.05,0.026153289
0.000426,493,0.05,0.026153289
0.0004264,497,0.05,0.026153289
0.0004268,493,0.05,0.026153289
0.0004272,495,0.05,0.026153289
0.0004276,495,0.05,0.026153289
0.000428,493,0.05,0.026153289
0.0004284,493,0.05,0.026153289
0.0004288,502,0.05,0.026153289
0.0004292,500,0.05,0.026153289
0.0004296,493,0.05,0.026153289
0.00043,506,0.05,0.026153289
0.0004304,502,0.05,0.026153289
0.0004308,491,0.05,0.026153289
0.0004312,500,0.05,0.026153289
0.0004316,493,0.05,0.026153289
0.000432,497,0.05,0.026153289
0.0004324,504,0.05,0.026153289
0.0004328,500,0.05,0.026153289
0.0004332,500,0.05,0.026153289
0.0004336,497,0.05,0.026153289
0.000434,495,0.05,0.026153289
0.0004344,500,0.05,0.026153289
0.0004348,493,0.05,0.026153289
0.0004352,493,0.05,0.026153289
0.0004356,497,0.05,0.026153289
0.000436,493,0.05,0.026153289
0.0004364,495,0.05,0.026153289
0.0004368,500,0.05,0.026153289
0.0004372,495,0.05,0.026153289
0.0004376,500,0.05,0.026153289
0.000438,500,0.05,0.026153289
0.0004384,495,0.05,0.026153289
0.0004388,495,0.05,0.026153289
0.0004392,488,0.05,0.026153289
0.0004396,504,0.05,0.026153289
0.00044,493,0.05,0.026153289
0.0004404,491,0.05,0.026153289
0.0004408,504,0.05,0.026153289
0.0004412,497,0.05,0.026153289
0.0004416,497,0.05,0.026153289
0.000442,488,0.05,0.026153289
0.0004424,495,0.05,0.026153289
0.0004428,488,0.05,0.026153289
0.0004432,491,0.05,0.026153289
0.0004436,500,0.05,0.026153289
0.000444,495,0.05,0.026153289
0.0004444,488,0.05,0.026153289
0.0004448,493,0.05,0.026153289
0.0004452,495,0.05,0.026153289
0.0004456,493,0.05,0.026153289
0.000446,495,0.05,0.026153289
0.0004464,500,0.05,0.026153289
0.0004468,495,0.05,0.026153289
0.0004472,482,0.05,0.026153289
0.0004476,497,0.05,0.026153289
0.000448,495,0.05,0.026153289
0.0004484,491,0.05,0.026153289
0.0004488,497,0.05,0.026153289
0.0004492,486,0.05,0.026153289
0.0004496,495,0.05,0.026153289
0.00045,500,0.05,0.026153289
0.0004504,488,0.05,0.026153289
0.0004508,493,0.05,0.026153289
0.0004512,493,0.05,0.026153289
0.0004516,491,0.05,0.026153289
0.000452,495,0.05,0.026153289
0.0004524,502,0.05,0.026153289
0.0004528,488,0.05,0.026153289
0.0004532,500,0.05,0.026153289
0.0004536,500,0.05,0.026153289
0.000454,495,0.05,0.026153289
0.0004544,500,0.05,0.026153289
0.0004548,506,0.05,0.026153289
0.0004552,502,0.05,0.026153289
0.0004556,502,0.05,0.026153289
0.000456,493,0.05,0.026153289
0.0004564,497,0.05,0.026153289
0.0004568,502,0.05,0.026153289
0.0004572,500,0.05,0.026153289
0.0004576,495,0.05,0.026153289
0.000458,493,0.05,0.026153289
0.0004584,497,0.05,0.026153289
0.0004588,491,0.05,0.026153289
0.0004592,497,0.05,0.026153289
0.0004596,495,0.05,0.026153289
0.00046,491,0.05,0.026153289
0.0004604,488,0.05,0.026153289
0.0004608,486,0.05,0.026153289
0.0004612,497,0.05,0.026153289
0.0004616,497,0.05,0.026153289
0.000462,493,0.05,0.026153289
0.0004624,502,0.05,0.026153289
0.0004628,493,0.05,0.026153289
0.0004632,502,0.05,0.026153289
0.0004636,484,0.05,0.026153289
0.000464,500,0.05,0.026153289
0.0004644,493,0.05,0.026153289
0.0004648,493,0.05,0.026153289
0.0004652,495,0.05,0.026153289
0.0004656,482,0.05,0.026153289
0.000466,493,0.05,0.026153289
0.0004664,497,0.05,0.026153289
0.0004668,488,0.05,0.026153289
0.0004672,482,0.05,0.026153289
0.0004676,495,0.05,0.026153289
0.000468,484,0.05,0.026153289
0.0004684,493,0.05,0.026153289
0.0004688,482,0.05,0.026153289
0.0004692,491,0.05,0.026153289
0.0004696,495,0.05,0.026153289
0.00047,491,0.05,0.026153289
0.0004704,484,0.05,0.026153289
0.0004708,488,0.05,0.026153289
0.0004712,493,0.05,0.026153289
0.0004716,491,0.05,0.026153289
0.000472,488,0.05,0.026153289
0.0004724,493,0.05,0.026153289
0.0004728,491,0.05,0.026153289
0.0004732,493,0.05,0.026153289
0.0004736,497,0.05,0.026153289
0.000474,495,0.05,0.026153289
0.0004744,497,0.05,0.026153289
0.0004748,493,0.05,0.026153289
0.0004752,488,0.05,0.026153289
0.0004756,495,0.05,0.026153289
0.000476,486,0.05,0.026153289
0.0004764,493,0.05,0.026153289
0.0004768,497,0.05,0.026153289
0.0004772,497,0.05,0.026153289
0.0004776,491,0.05,0.026153289
0.000478,497,0.05,0.026153289
0.0004784,493,0.05,0.026153289
0.0004788,495,0.05,0.026153289
0.0004792,497,0.05,0.026153289
0.0004796,493,0.05,0.026153289
0.00048,500,0.05,0.026153289
0.0004804,504,0.05,0.026153289
0.0004808,497,0.05,0.026153289
0.0004812,491,0.05,0.026153289
0.0004816,497,0.05,0.026153289
0.000482,495,0.05,0.026153289
0.0004824,488,0.05,0.026153289
0.0004828,502,0.05,0.026153289
0.0004832,488,0.05,0.026153289
0.0004836,491,0.05,0.026153289
0.000484,495,0.05,0.026153289
0.0004844,493,0.05,0.026153289
0.0004848,495,0.05,0.026153289
0.0004852,491,0.05,0.026153289
0.0004856,491,0.05,0.026153289
0.000486,491,0.05,0.026153289
0.0004864,486,0.05,0.026153289
0.0004868,491,0.05,0.026153289
0.0004872,486,0.05,0.026153289
0.0004876,493,0.05,0.026153289
0.000488,488,0.05,0.026153289
0.0004884,493,0.05,0.026153289
0.0004888,500,0.05,0.026153289
0.0004892,493,0.05,0.026153289
0.0004896,495,0.05,0.026153289
0.00049,488,0.05,0.026153289
0.0004904,491,0.05,0.026153289
0.0004908,493,0.05,0.026153289
0.0004912,491,0.05,0.026153289
0.0004916,477,0.05,0.026153289
0.000492,486,0.05,0.026153289
0.0004924,488,0.05,0.026153289
0.0004928,493,0.05,0.026153289
0.0004932,495,0.05,0.026153289
0.0004936,482,0.05,0.026153289
0.000494,495,0.05,0.026153289
0.0004944,495,0.05,0.026153289
0.0004948,493,0.05,0.026153289
0.0004952,488,0.05,0.026153289
0.0004956,486,0.05,0.026153289
0.000496,488,0.05,0.026153289
0.0004964,500,0.05,0.026153289
0.0004968,488,0.05,0.026153289
0.0004972,493,0.05,0.026153289
0.0004976,493,0.05,0.026153289
0.000498,491,0.05,0.026153289
0.0004984,493,0.05,0.026153289
0.0004988,484,0.05,0.026153289
0.0004992,493,0.05,0.026153289
0.0004996,486,0.05,0.026153289
0.0005,491,0.05,0.026153289
0.0005004,482,0.05,0.026153289
0.0005008,491,0.05,0.026153289
0.0005012,495,0.05,0.026153289
0.0005016,484,0.05,0.026153289
0.000502,482,0.05,0.026153289
0.0005024,495,0.05,0.026153289
0.0005028,486,0.05,0.026153289
0.0005032,493,0.05,0.026153289
0.0005036,488,0.05,0.026153289
0.000504,486,0.05,0.026153289
0.0005044,484,0.05,0.026153289
0.0005048,497,0.05,0.026153289
0.0005052,482,0.05,0.026153289
0.0005056,484,0.05,0.026153289
0.000506,486,0.05,0.026153289
0.0005064,493,0.05,0.026153289
0.0005068,493,0.05,0.026153289
0.0005072,486,0.05,0.026153289
0.0005076,488,0.05,0.026153289
0.000508,493,0.05,0.026153289
0.0005084,482,0.05,0.026153289
0.0005088,484,0.05,0.026153289
0.0005092,482,0.05,0.026153289
0.0005096,495,0.05,0.026153289
0.00051,484,0.05,0.026153289
0.0005104,495,0.05,0.026153289
0.0005108,495,0.05,0.026153289
0.0005112,486,0.05,0.026153289
0.0005116,491,0.05,0.026153289
0.000512,488,0.05,0.026153289
0.0005124,480,0.05,0.026153289
0.0005128,493,0.05,0.026153289
0.0005132,484,0.05,0.026153289
0.0005136,484,0.05,0.026153289
0.000514,484,0.05,0.026153289
0.0005144,491,0.05,0.026153289
0.0005148,482,0.05,0.026153289
0.0005152,484,0.05,0.026153289
0.0005156,486,0.05,0.026153289
0.000516,473,0.05,0.026153289
0.0005164,493,0.05,0.026153289
0.0005168,493,0.05,0.026153289
0.0005172,471,0.05,0.026153289
0.0005176,493,0.05,0.026153289
0.000518,484,0.05,0.026153289
0.0005184,491,0.05,0.026153289
0.0005188,493,0.05,0.026153289
0.0005192,484,0.05,0.026153289
0.0005196,488,0.05,0.026153289
0.00052,493,0.05,0.026153289
0.0005204,486,0.05,0.026153289
0.0005208,493,0.05,0.026153289
0.0005212,488,0.05,0.026153289
0.0005216,495,0.05,0.026153289
0.000522,502,0.05,0.026153289
0.0005224,495,0.05,0.026153289
0.0005228,493,0.05,0.026153289
0.0005232,488,0.05,0.026153289
0.0005236,484,0.05,0.026153289
0.000524,488,0.05,0.026153289
0.0005244,493,0.05,0.026153289
0.0005248,488,0.05,0.026153289
0.0005252,484,0.05,0.026153289
0.0005256,482,0.05,0.026153289
0.000526,486,0.05,0.026153289
0.0005264,482,0.05,0.026153289
0.0005268,488,0.05,0.026153289
0.0005272,497,0.05,0.026153289
0.0005276,497,0.05,0.026153289
0.000528,493,0.05,0.026153289
0.0005284,500,0.05,0.026153289
0.0005288,491,0.05,0.026153289
0.0005292,491,0.05,0.026153289
0.0005296,493,0.05,0.026153289
0.00053,488,0.05,0.026153289
0.0005304,484,0.05,0.026153289
0.0005308,493,0.05,0.026153289
0.0005312,497,0.05,0.026153289
0.0005316,482,0.05,0.026153289
0.000532,486,0.05,0.026153289
0.0005324,484,0.05,0.026153289
0.0005328,493,0.05,0.026153289
0.0005332,484,0.05,0.026153289
0.0005336,484,0.05,0.026153289
0.000534,486,0.05,0.026153289
0.0005344,491,0.05,0.026153289
0.0005348,482,0.05,0.026153289
0.0005352,495,0.05,0.026153289
0.0005356,475,0.05,0.026153289
0.000536,493,0.05,0.026153289
0.0005364,471,0.05,0.026153289
0.0005368,477,0.05,0.026153289
0.0005372,486,0.05,0.026153289
0.0005376,475,0.05,0.026153289
0.000538,491,0.05,0.026153289
0.0005384,491,0.05,0.026153289
0.0005388,484,0.05,0.026153289
0.0005392,486,0.05,0.026153289
0.0005396,486,0.05,0.026153289
0.00054,488,0.05,0.026153289
0.0005404,480,0.05,0.026153289
0.0005408,484,0.05,0.026153289
0.0005412,488,0.05,0.026153289
0.0005416,486,0.05,0.026153289
0.000542,482,0.05,0.026153289
0.0005424,486,0.05,0.026153289
0.0005428,484,0.05,0.026153289
0.0005432,484,0.05,0.026153289
0.0005436,488,0.05,0.026153289
0.000544,486,0.05,0.026153289
0.0005444,480,0.05,0.026153289
0.0005448,484,0.05,0.026153289
0.0005452,475,0.05,0.026153289
0.0005456,475,0.05,0.026153289
0.000546,475,0.05,0.026153289
0.0005464,480,0.05,0.026153289
0.0005468,484,0.05,0.026153289
0.0005472,484,0.05,0.026153289
0.0005476,480,0.05,0.026153289
0.000548,475,0.05,0.026153289
0.0005484,477,0.05,0.026153289
0.0005488,480,0.05,0.026153289
0.0005492,480,0.05,0.026153289
0.0005496,477,0.05,0.026153289
0.00055,486,0.05,0.026153289
0.0005504,491,0.05,0.026153289
0.0005508,484,0.05,0.026153289
0.0005512,480,0.05,0.026153289
0.0005516,480,0.05,0.026153289
0.000552,484,0.05,0.026153289
0.0005524,482,0.05,0.026153289
0.0005528,482,0.05,0.026153289
0.0005532,475,0.05,0.026153289
0.0005536,486,0.05,0.026153289
0.000554,482,0.05,0.026153289
0.0005544,480,0.05,0.026153289
0.0005548,477,0.05,0.026153289
0.0005552,482,0.05,0.026153289
0.0005556,480,0.05,0.026153289
0.000556,477,0.05,0.026153289
0.0005564,482,0.05,0.026153289
0.0005568,484,0.05,0.026153289
0.0005572,475,0.05,0.026153289
0.0005576,480,0.05,0.026153289
0.000558,471,0.05,0.026153289
0.0005584,480,0.05,0.026153289
0.0005588,475,0.05,0.026153289
0.0005592,475,0.05,0.026153289
0.0005596,475,0.05,0.026153289
0.00056,486,0.05,0.026153289
0.0005604,477,0.05,0.026153289
0.0005608,475,0.05,0.026153289
0.0005612,480,0.05,0.026153289
0.0005616,477,0.05,0.026153289
0.000562,480,0.05,0.026153289
0.0005624,486,0.05,0.026153289
0.0005628,475,0.05,0.026153289
0.0005632,484,0.05,0.026153289
0.0005636,480,0.05,0.026153289
0.000564,482,0.05,0.026153289
0.0005644,486,0.05,0.026153289
0.0005648,477,0.05,0.026153289
0.0005652,475,0.05,0.026153289
0.0005656,486,0.05,0.026153289
0.000566,482,0.05,0.026153289
0.0005664,477,0.05,0.026153289
0.0005668,477,0.05,0.026153289
0.0005672,477,0.05,0.026153289
0.0005676,484,0.05,0.026153289
0.000568,491,0.05,0.026153289
0.0005684,484,0.05,0.026153289
0.0005688,484,0.05,0.026153289
0.0005692,482,0.05,0.026153289
0.0005696,473,0.05,0.026153289
0.00057,482,0.05,0.026153289
0.0005704,480,0.05,0.026153289
0.0005708,475,0.05,0.026153289
0.0005712,488,0.05,0.026153289
0.0005716,480,0.05,0.026153289
0.000572,484,0.05,0.026153289
0.0005724,482,0.05,0.026153289
0.0005728,480,0.05,0.026153289
0.0005732,482,0.05,0.026153289
0.0005736,477,0.05,0.026153289
0.000574,475,0.05,0.026153289
0.0005744,482,0.05,0.026153289
0.0005748,480,0.05,0.026153289
0.0005752,477,0.05,0.026153289
0.0005756,475,0.05,0.026153289
0.000576,477,0.05,0.026153289
0.0005764,475,0.05,0.026153289
0.0005768,482,0.05,0.026153289
0.0005772,482,0.05,0.026153289
0.0005776,477,0.05,0.026153289
0.000578,473,0.05,0.026153289
0.0005784,480,0.05,0.026153289
0.0005788,471,0.05,0.026153289
0.0005792,466,0.05,0.026153289
0.0005796,475,0.05,0.026153289
0.00058,473,0.05,0.026153289
0.0005804,475,0.05,0.026153289
0.0005808,475,0.05,0.026153289
0.0005812,477,0.05,0.026153289
0.0005816,480,0.05,0.026153289
0.000582,477,0.05,0.026153289
0.0005824,477,0.05,0.026153289
0.0005828,473,0.05,0.026153289
0.0005832,480,0.05,0.026153289
0.0005836,484,0.05,0.026153289
0.000584,482,0.05,0.026153289
0.0005844,480,0.05,0.026153289
0.0005848,477,0.05,0.026153289
0.0005852,484,0.05,0.026153289
0.0005856,480,0.05,0.026153289
0.000586,484,0.05,0.026153289
0.0005864,475,0.05,0.026153289
0.0005868,477,0.05,0.026153289
0.0005872,477,0.05,0.026153289
0.0005876,482,0.05,0.026153289
0.000588,475,0.05,0.026153289
0.0005884,482,0.05,0.026153289
0.0005888,493,0.05,0.026153289
0.0005892,480,0.05,0.026153289
0.0005896,480,0.05,0.026153289
0.00059,486,0.05,0.026153289
0.0005904,480,0.05,0.026153289
0.0005908,484,0.05,0.026153289
0.0005912,480,0.05,0.026153289
0.0005916,480,0.05,0.026153289
0.000592,477,0.05,0.026153289
0.0005924,484,0.05,0.026153289
0.0005928,480,0.05,0.026153289
0.0005932,486,0.05,0.026153289
0.0005936,475,0.05,0.026153289
0.000594,475,0.05,0.026153289
0.0005944,482,0.05,0.026153289
0.0005948,473,0.05,0.026153289
0.0005952,475,0.05,0.026153289
0.0005956,475,0.05,0.026153289
0.000596,482,0.05,0.026153289
0.0005964,473,0.05,0.026153289
0.0005968,477,0.05,0.026153289
0.0005972,482,0.05,0.026153289
0.0005976,480,0.05,0.026153289
0.000598,482,0.05,0.026153289
0.0005984,482,0.05,0.026153289
0.0005988,480,0.05,0.026153289
0.0005992,486,0.05,0.026153289
0.0005996,477,0.05,0.026153289
0.0006,482,0.05,1.00E-10
0.0006004,477,0.05,1.00E-10
0.0006008,480,0.05,1.00E-10
0.0006012,477,0.05,1.00E-10
0.0006016,484,0.05,1.00E-10
0.000602,477,0.05,1.00E-10
0.0006024,475,0.05,1.00E-10
0.0006028,482,0.05,1.00E-10
0.0006032,473,0.05,1.00E-10
0.0006036,475,0.05,1.00E-10
0.000604,482,0.05,1.00E-10
0.0006044,482,0.05,1.00E-10
0.0006048,480,0.05,1.00E-10
0.0006052,484,0.05,1.00E-10
0.0006056,482,0.05,1.00E-10
0.000606,480,0.05,1.00E-10
0.0006064,482,0.05,1.00E-10
0.0006068,480,0.05,1.00E-10
0.0006072,475,0.05,1.00E-10
0.0006076,486,0.05,1.00E-10
0.000608,484,0.05,1.00E-10
0.0006084,480,0.05,1.00E-10
0.0006088,486,0.05,1.00E-10
0.0006092,480,0.05,1.00E-10
0.0006096,488,0.05,1.00E-10
0.00061,484,0.05,1.00E-10
0.0006104,484,0.05,1.00E-10
0.0006108,484,0.05,1.00E-10
0.0006112,482,0.05,1.00E-10
0.0006116,484,0.05,1.00E-10
0.000612,484,0.05,1.00E-10
0.0006124,480,0.05,1.00E-10
0.0006128,482,0.05,1.00E-10
0.0006132,484,0.05,1.00E-10
0.0006136,480,0.05,1.00E-10
0.000614,482,0.05,1.00E-10
0.0006144,482,0.05,1.00E-10
0.0006148,484,0.05,1.00E-10
0.0006152,480,0.05,1.00E-10
0.0006156,480,0.05,1.00E-10
0.000616,488,0.05,1.00E-10
0.0006164,480,0.05,1.00E-10
0.0006168,486,0.05,1.00E-10
0.0006172,471,0.05,1.00E-10
0.0006176,475,0.05,1.00E-10
0.000618,477,0.05,1.00E-10
0.0006184,471,0.05,1.00E-10
0.0006188,473,0.05,1.00E-10
0.0006192,475,0.05,1.00E-10
0.0006196,477,0.05,1.00E-10
0.00062,484,0.05,1.00E-10
0.0006204,480,0.05,1.00E-10
0.0006208,480,0.05,1.00E-10
0.0006212,473,0.05,1.00E-10
0.0006216,482,0.05,1.00E-10
0.000622,473,0.05,1.00E-10
0.0006224,475,0.05,1.00E-10
0.0006228,480,0.05,1.00E-10
0.0006232,473,0.05,1.00E-10
0.0006236,480,0.05,1.00E-10
0.000624,475,0.05,1.00E-10
0.0006244,475,0.05,1.00E-10
0.0006248,473,0.05,1.00E-10
0.0006252,482,0.05,1.00E-10
0.0006256,480,0.05,1.00E-10
0.000626,475,0.05,1.00E-10
0.0006264,473,0.05,1.00E-10
0.0006268,491,0.05,1.00E-10
0.0006272,482,0.05,1.00E-10
0.0006276,475,0.05,1.00E-10
0.000628,480,0.05,1.00E-10
0.0006284,486,0.05,1.00E-10
0.0006288,480,0.05,1.00E-10
0.0006292,486,0.05,1.00E-10
0.0006296,480,0.05,1.00E-10
0.00063,480,0.05,1.00E-10
0.0006304,482,0.05,1.00E-10
0.0006308,480,0.05,1.00E-10
0.0006312,484,0.05,1.00E-10
0.0006316,471,0.05,1.00E-10
0.000632,484,0.05,1.00E-10
0.0006324,484,0.05,1.00E-10
0.0006328,477,0.05,1.00E-10
0.0006332,475,0.05,1.00E-10
0.0006336,473,0.05,1.00E-10
0.000634,473,0.05,1.00E-10
0.0006344,475,0.05,1.00E-10
