Time,CO_ppm,Relative_Uncertainty,W
5.24e-05,17,0.05,0.020311112
5.28e-05,15,0.05,0.020311112
5.3200000000000006e-05,14,0.05,0.020311112
5.36e-05,18,0.05,0.020311112
5.4000000000000005e-05,7,0.05,0.020311112
5.44e-05,14,0.05,0.020311112
5.479999999999999e-05,15,0.05,0.020311112
5.520000000000001e-05,10,0.05,0.020311112
5.56e-05,12,0.05,0.020311112
5.6000000000000006e-05,17,0.05,0.020311112
5.6399999999999995e-05,10,0.05,0.020311112
5.68e-05,12,0.05,0.020311112
5.720000000000001e-05,21,0.05,0.020311112
5.7600000000000004e-05,14,0.05,0.020311112
5.7999999999999994e-05,15,0.05,0.020311112
5.8399999999999997e-05,18,0.05,0.020311112
5.88e-05,18,0.05,0.020311112
5.920000000000001e-05,25,0.05,0.020311112
5.96e-05,18,0.05,0.020311112
5.9999999999999995e-05,18,0.05,0.020311112
6.04e-05,21,0.05,0.020311112
6.08e-05,23,0.05,0.020311112
6.12e-05,12,0.05,0.020311112
6.159999999999999e-05,20,0.05,0.020311112
6.2e-05,14,0.05,0.020311112
6.24e-05,18,0.05,0.020311112
6.28e-05,18,0.05,0.020311112
6.32e-05,14,0.05,0.020311112
6.36e-05,18,0.05,0.020311112
6.4e-05,15,0.05,0.020311112
6.440000000000001e-05,14,0.05,0.020311112
6.48e-05,14,0.05,0.020311112
6.52e-05,18,0.05,0.020311112
6.56e-05,17,0.05,0.020311112
6.6e-05,21,0.05,0.020311112
6.64e-05,18,0.05,0.020311112
6.68e-05,18,0.05,0.020311112
6.720000000000001e-05,20,0.05,0.020311112
6.759999999999999e-05,23,0.05,0.020311112
6.8e-05,23,0.05,0.020311112
6.840000000000001e-05,25,0.05,0.020311112
6.879999999999999e-05,31,0.05,0.020311112
6.92e-05,20,0.05,0.020311112
6.96e-05,28,0.05,0.020311112
7e-05,25,0.05,0.020311112
7.04e-05,18,0.05,0.020311112
7.08e-05,28,0.05,0.020311112
7.120000000000001e-05,23,0.05,0.020311112
7.159999999999999e-05,20,0.05,0.020311112
7.2e-05,17,0.05,0.020311112
7.240000000000001e-05,21,0.05,0.020311112
7.28e-05,21,0.05,0.020311112
7.32e-05,17,0.05,0.020311112
7.36e-05,23,0.05,0.020311112
7.4e-05,21,0.05,0.020311112
7.44e-05,17,0.05,0.020311112
7.48e-05,29,0.05,0.020311112
7.52e-05,20,0.05,0.020311112
7.56e-05,23,0.05,0.020311112
7.6e-05,28,0.05,0.020311112
7.64e-05,15,0.05,0.020311112
7.68e-05,23,0.05,0.020311112
7.72e-05,21,0.05,0.020311112
7.759999999999999e-05,15,0.05,0.020311112
7.8e-05,18,0.05,0.020311112
7.840000000000001e-05,23,0.05,0.020311112
7.879999999999999e-05,20,0.05,0.020311112
7.92e-05,18,0.05,0.020311112
7.96e-05,18,0.05,0.020311112
8e-05,25,0.05,0.020311112
8.04e-05,25,0.05,0.020311112
8.08e-05,26,0.05,0.020311112
8.120000000000001e-05,25,0.05,0.020311112
8.159999999999999e-05,29,0.05,0.020311112
8.2e-05,26,0.05,0.020311112
8.240000000000001e-05,26,0.05,0.020311112
8.28e-05,28,0.05,0.020311112
8.32e-05,25,0.05,0.020311112
8.36e-05,23,0.05,0.020311112
8.4e-05,28,0.05,0.020311112
8.44e-05,25,0.05,0.020311112
8.48e-05,20,0.05,0.020311112
8.52e-05,23,0.05,0.020311112
8.56e-05,28,0.05,0.020311112
8.6e-05,29,0.05,0.020311112
8.640000000000001e-05,28,0.05,0.020311112
8.68e-05,28,0.05,0.020311112
8.72e-05,32,0.05,0.020311112
8.759999999999999e-05,31,0.05,0.020311112
8.8e-05,29,0.05,0.020311112
8.840000000000001e-05,31,0.05,0.020311112
8.88e-05,34,0.05,0.020311112
8.92e-05,37,0.05,0.020311112
8.96e-05,28,0.05,0.020311112
9e-05,37,0.05,0.020311112
9.04e-05,34,0.05,0.020311112
9.08e-05,32,0.05,0.020311112
9.120000000000001e-05,37,0.05,0.020311112
9.159999999999999e-05,37,0.05,0.020311112
9.2e-05,34,0.05,0.020311112
9.240000000000001e-05,32,0.05,0.020311112
9.279999999999999e-05,32,0.05,0.020311112
9.32e-05,36,0.05,0.020311112
9.36e-05,36,0.05,0.020311112
9.4e-05,29,0.05,0.020311112
9.44e-05,34,0.05,0.020311112
9.48e-05,32,0.05,0.020311112
9.520000000000001e-05,34,0.05,0.020311112
9.559999999999999e-05,36,0.05,0.020311112
9.6e-05,37,0.05,0.020311112
9.640000000000001e-05,36,0.05,0.020311112
9.68e-05,36,0.05,0.020311112
9.719999999999999e-05,37,0.05,0.020311112
9.76e-05,37,0.05,0.020311112
9.8e-05,32,0.05,0.020311112
9.84e-05,37,0.05,0.020311112
9.88e-05,34,0.05,0.020311112
9.92e-05,26,0.05,0.020311112
9.96e-05,42,0.05,0.020311112
0.0001,39,0.05,0.020311112
0.0001004,29,0.05,0.020311112
0.0001008,34,0.05,0.020311112
0.00010120000000000001,36,0.05,0.020311112
0.0001016,34,0.05,0.020311112
0.000102,31,0.05,0.020311112
0.0001024,34,0.05,0.020311112
0.0001028,40,0.05,0.020311112
0.0001032,28,0.05,0.020311112
0.0001036,39,0.05,0.020311112
0.00010400000000000001,42,0.05,0.020311112
0.0001044,39,0.05,0.020311112
0.0001048,40,0.05,0.020311112
0.00010520000000000001,37,0.05,0.020311112
0.0001056,40,0.05,0.020311112
0.000106,47,0.05,0.020311112
0.00010640000000000001,37,0.05,0.020311112
0.00010680000000000001,40,0.05,0.020311112
0.0001072,43,0.05,0.020311112
0.00010759999999999999,43,0.05,0.020311112
0.00010800000000000001,36,0.05,0.020311112
0.0001084,47,0.05,0.020311112
0.0001088,43,0.05,0.020311112
0.00010920000000000001,42,0.05,0.020311112
0.00010959999999999998,40,0.05,0.020311112
0.00011,42,0.05,0.020311112
0.00011040000000000001,42,0.05,0.020311112
0.00011079999999999998,42,0.05,0.020311112
0.0001112,43,0.05,0.020311112
0.00011159999999999999,47,0.05,0.020311112
0.00011200000000000001,50,0.05,0.020311112
0.00011240000000000001,45,0.05,0.020311112
0.00011279999999999999,51,0.05,0.020311112
0.00011320000000000001,47,0.05,0.020311112
0.0001136,47,0.05,0.020311112
0.00011399999999999999,51,0.05,0.020311112
0.00011440000000000002,53,0.05,0.020311112
0.00011479999999999999,43,0.05,0.020311112
0.00011520000000000001,47,0.05,0.020311112
0.00011559999999999999,50,0.05,0.020311112
0.00011599999999999999,48,0.05,0.020311112
0.00011640000000000001,56,0.05,0.020311112
0.00011679999999999999,45,0.05,0.020311112
0.00011719999999999999,48,0.05,0.020311112
0.0001176,45,0.05,0.020311112
0.000118,40,0.05,0.020311112
0.00011840000000000002,47,0.05,0.020311112
0.0001188,43,0.05,0.020311112
0.0001192,43,0.05,0.020311112
0.0001196,47,0.05,0.020311112
0.00011999999999999999,45,0.05,0.020311112
0.0001204,47,0.05,0.020311112
0.0001208,39,0.05,0.020311112
0.00012119999999999999,50,0.05,0.020311112
0.0001216,51,0.05,0.020311112
0.000122,51,0.05,0.020311112
0.0001224,54,0.05,0.020311112
0.0001228,50,0.05,0.020311112
0.00012319999999999999,54,0.05,0.020311112
0.0001236,48,0.05,0.020311112
0.000124,48,0.05,0.020311112
0.0001244,50,0.05,0.020311112
0.0001248,47,0.05,0.020311112
0.0001252,58,0.05,0.020311112
0.0001256,53,0.05,0.020311112
0.000126,54,0.05,0.020311112
0.0001264,56,0.05,0.020311112
0.0001268,51,0.05,0.020311112
0.0001272,56,0.05,0.020311112
0.0001276,54,0.05,0.020311112
0.000128,47,0.05,0.020311112
0.0001284,59,0.05,0.020311112
0.00012880000000000001,56,0.05,0.020311112
0.00012919999999999997,53,0.05,0.020311112
0.0001296,56,0.05,0.020311112
0.00013000000000000002,59,0.05,0.020311112
0.0001304,58,0.05,0.020311112
0.0001308,56,0.05,0.020311112
0.0001312,56,0.05,0.020311112
0.00013159999999999997,61,0.05,0.020311112
0.000132,59,0.05,0.020311112
0.00013240000000000002,58,0.05,0.020311112
0.0001328,59,0.05,0.020311112
0.00013319999999999999,58,0.05,0.020311112
0.0001336,62,0.05,0.020311112
0.000134,64,0.05,0.020311112
0.00013440000000000001,56,0.05,0.020311112
0.0001348,64,0.05,0.020311112
0.00013519999999999998,64,0.05,0.020311112
0.0001356,59,0.05,0.020311112
0.000136,64,0.05,0.020311112
0.0001364,62,0.05,0.020311112
0.00013680000000000002,62,0.05,0.020311112
0.0001372,64,0.05,0.020311112
0.00013759999999999998,66,0.05,0.020311112
0.000138,66,0.05,0.020311112
0.0001384,64,0.05,0.020311112
0.0001388,69,0.05,0.020311112
0.0001392,64,0.05,0.020311112
0.00013959999999999998,59,0.05,0.020311112
0.00014,62,0.05,0.020311112
0.00014040000000000002,64,0.05,0.020311112
0.0001408,67,0.05,0.020311112
0.0001412,62,0.05,0.020311112
0.0001416,66,0.05,0.020311112
0.00014199999999999998,62,0.05,0.020311112
0.00014240000000000002,64,0.05,0.020311112
0.00014280000000000003,72,0.05,0.020311112
0.00014319999999999998,69,0.05,0.020311112
0.0001436,66,0.05,0.020311112
0.000144,67,0.05,0.020311112
0.00014439999999999999,66,0.05,0.020311112
0.00014480000000000002,72,0.05,0.020311112
0.0001452,62,0.05,0.020311112
0.0001456,69,0.05,0.020311112
0.000146,70,0.05,0.020311112
0.0001464,69,0.05,0.020311112
0.00014680000000000002,67,0.05,0.020311112
0.0001472,67,0.05,0.020311112
0.0001476,69,0.05,0.020311112
0.000148,73,0.05,0.020311112
0.0001484,72,0.05,0.020311112
0.0001488,72,0.05,0.020311112
0.0001492,77,0.05,0.020311112
0.0001496,77,0.05,0.020311112
0.00015,72,0.05,0.020311112
0.0001504,75,0.05,0.020311112
0.0001508,80,0.05,0.020311112
0.0001512,78,0.05,0.020311112
0.0001516,80,0.05,0.020311112
0.000152,77,0.05,0.020311112
0.0001524,86,0.05,0.020311112
0.0001528,78,0.05,0.020311112
0.00015319999999999998,88,0.05,0.020311112
0.0001536,80,0.05,0.020311112
0.000154,77,0.05,0.020311112
0.0001544,78,0.05,0.020311112
0.0001548,77,0.05,0.020311112
0.00015519999999999998,78,0.05,0.020311112
0.00015560000000000001,88,0.05,0.020311112
0.000156,80,0.05,0.020311112
0.0001564,86,0.05,0.020311112
0.00015680000000000002,81,0.05,0.020311112
0.00015719999999999997,80,0.05,0.020311112
0.00015759999999999998,81,0.05,0.020311112
0.00015800000000000002,83,0.05,0.020311112
0.0001584,86,0.05,0.020311112
0.0001588,86,0.05,0.020311112
0.0001592,80,0.05,0.020311112
0.00015959999999999998,86,0.05,0.020311112
0.00016,86,0.05,0.020311112
0.0001604,77,0.05,0.020311112
0.0001608,77,0.05,0.020311112
0.0001612,91,0.05,0.020311112
0.0001616,78,0.05,0.020311112
0.000162,86,0.05,0.020311112
0.00016240000000000002,94,0.05,0.020311112
0.0001628,78,0.05,0.020311112
0.00016319999999999998,85,0.05,0.020311112
0.0001636,85,0.05,0.020311112
0.000164,77,0.05,0.020311112
0.0001644,88,0.05,0.020311112
0.00016480000000000002,83,0.05,0.020311112
0.0001652,83,0.05,0.020311112
0.0001656,88,0.05,0.020311112
0.000166,86,0.05,0.020311112
0.0001664,88,0.05,0.020311112
0.00016680000000000002,96,0.05,0.020311112
0.0001672,85,0.05,0.020311112
0.00016759999999999998,91,0.05,0.020311112
0.000168,88,0.05,0.020311112
0.00016840000000000003,92,0.05,0.020311112
0.0001688,92,0.05,0.020311112
0.0001692,97,0.05,0.020311112
0.0001696,92,0.05,0.020311112
0.00016999999999999999,97,0.05,0.020311112
0.0001704,96,0.05,0.020311112
0.00017080000000000003,94,0.05,0.020311112
0.0001712,99,0.05,0.020311112
0.0001716,96,0.05,0.020311112
0.000172,99,0.05,0.020311112
0.0001724,97,0.05,0.020311112
0.00017280000000000003,99,0.05,0.020311112
0.0001732,97,0.05,0.020311112
0.0001736,104,0.05,0.020311112
0.000174,100,0.05,0.020311112
0.0001744,100,0.05,0.020311112
0.00017480000000000002,104,0.05,0.020311112
0.00017519999999999998,97,0.05,0.020311112
0.0001756,97,0.05,0.020311112
0.000176,107,0.05,0.020311112
0.0001764,105,0.05,0.020311112
0.00017680000000000001,107,0.05,0.020311112
0.00017719999999999997,105,0.05,0.020311112
0.0001776,108,0.05,0.020311112
0.000178,104,0.05,0.020311112
0.0001784,107,0.05,0.020311112
0.0001788,108,0.05,0.020311112
0.0001792,105,0.05,0.020311112
0.0001796,107,0.05,0.020311112
0.00018,107,0.05,0.020311112
0.0001804,110,0.05,0.020311112
0.0001808,112,0.05,0.020311112
0.00018119999999999999,108,0.05,0.020311112
0.0001816,108,0.05,0.020311112
0.000182,115,0.05,0.020311112
0.00018240000000000002,107,0.05,0.020311112
0.0001828,113,0.05,0.020311112
0.00018319999999999998,108,0.05,0.020311112
0.0001836,108,0.05,0.020311112
0.000184,110,0.05,0.020311112
0.0001844,110,0.05,0.020311112
0.00018480000000000002,112,0.05,0.020311112
0.00018519999999999998,112,0.05,0.020311112
0.00018559999999999998,112,0.05,0.020311112
0.00018600000000000002,113,0.05,0.020311112
0.0001864,110,0.05,0.020311112
0.00018680000000000001,108,0.05,0.020311112
0.0001872,113,0.05,0.020311112
0.00018759999999999998,112,0.05,0.020311112
0.000188,115,0.05,0.020311112
0.0001884,110,0.05,0.020311112
0.0001888,113,0.05,0.020311112
0.0001892,116,0.05,0.020311112
0.0001896,119,0.05,0.020311112
0.00018999999999999998,118,0.05,0.020311112
0.00019040000000000002,123,0.05,0.020311112
0.0001908,119,0.05,0.020311112
0.00019119999999999999,124,0.05,0.020311112
0.0001916,118,0.05,0.020311112
0.000192,119,0.05,0.020311112
0.00019240000000000001,126,0.05,0.020311112
0.00019280000000000002,118,0.05,0.020311112
0.0001932,126,0.05,0.020311112
0.0001936,123,0.05,0.020311112
0.000194,119,0.05,0.020311112
0.00019439999999999998,126,0.05,0.020311112
0.00019480000000000002,121,0.05,0.020311112
0.0001952,129,0.05,0.020311112
0.00019559999999999998,119,0.05,0.020311112
0.000196,127,0.05,0.020311112
0.0001964,124,0.05,0.020311112
0.0001968,124,0.05,0.020311112
0.0001972,127,0.05,0.020311112
0.0001976,131,0.05,0.020311112
0.000198,127,0.05,0.020311112
0.0001984,129,0.05,0.020311112
0.00019880000000000003,127,0.05,0.020311112
0.0001992,137,0.05,0.020311112
0.0001996,134,0.05,0.020311112
0.0002,134,0.05,0.020311112
0.0002004,137,0.05,0.020311112
0.0002008,131,0.05,0.020311112
0.0002012,139,0.05,0.020311112
0.0002016,131,0.05,0.020311112
0.000202,134,0.05,0.020311112
0.00020240000000000001,134,0.05,0.020311112
0.0002028,137,0.05,0.020311112
0.0002032,134,0.05,0.020311112
0.00020360000000000002,140,0.05,0.020311112
0.000204,137,0.05,0.020311112
0.0002044,137,0.05,0.020311112
0.0002048,139,0.05,0.020311112
0.0002052,137,0.05,0.020311112
0.0002056,132,0.05,0.020311112
0.000206,134,0.05,0.020311112
0.0002064,137,0.05,0.020311112
0.0002068,129,0.05,0.020311112
0.0002072,134,0.05,0.020311112
0.0002076,137,0.05,0.020311112
0.00020800000000000001,137,0.05,0.020311112
0.0002084,134,0.05,0.020311112
0.0002088,139,0.05,0.020311112
0.00020920000000000002,135,0.05,0.020311112
0.0002096,140,0.05,0.020311112
0.00021,142,0.05,0.020311112
0.00021040000000000002,135,0.05,0.020311112
0.0002108,143,0.05,0.020311112
0.0002112,140,0.05,0.020311112
0.00021160000000000002,140,0.05,0.020311112
0.000212,142,0.05,0.020311112
0.0002124,150,0.05,0.020311112
0.00021280000000000002,142,0.05,0.020311112
0.00021319999999999998,147,0.05,0.020311112
0.00021360000000000001,150,0.05,0.020311112
0.00021400000000000002,150,0.05,0.020311112
0.0002144,148,0.05,0.020311112
0.00021480000000000002,155,0.05,0.020311112
0.00021519999999999997,148,0.05,0.020311112
0.0002156,145,0.05,0.020311112
0.00021600000000000002,150,0.05,0.020311112
0.0002164,143,0.05,0.020311112
0.0002168,153,0.05,0.020311112
0.00021719999999999997,153,0.05,0.020311112
0.0002176,147,0.05,0.020311112
0.000218,153,0.05,0.020311112
0.00021840000000000002,153,0.05,0.020311112
0.0002188,156,0.05,0.020311112
0.00021919999999999996,156,0.05,0.020311112
0.00021959999999999997,153,0.05,0.020311112
0.00022,158,0.05,0.020311112
0.00022040000000000002,158,0.05,0.020311112
0.00022080000000000003,153,0.05,0.020311112
0.00022119999999999998,163,0.05,0.020311112
0.00022159999999999997,158,0.05,0.020311112
0.00022200000000000003,159,0.05,0.020311112
0.0002224,166,0.05,0.020311112
0.00022280000000000002,158,0.05,0.020311112
0.00022319999999999998,164,0.05,0.020311112
0.0002236,161,0.05,0.020311112
0.00022400000000000002,161,0.05,0.020311112
0.00022440000000000003,164,0.05,0.020311112
0.00022480000000000002,158,0.05,0.020311112
0.00022519999999999997,156,0.05,0.020311112
0.00022559999999999998,158,0.05,0.020311112
0.000226,159,0.05,0.020311112
0.00022640000000000003,163,0.05,0.020311112
0.0002268,164,0.05,0.020311112
0.0002272,156,0.05,0.020311112
0.00022759999999999998,156,0.05,0.020311112
0.00022799999999999999,158,0.05,0.020311112
0.00022840000000000002,161,0.05,0.020311112
0.00022880000000000003,161,0.05,0.020311112
0.0002292,164,0.05,0.020311112
0.00022959999999999997,164,0.05,0.020311112
0.00022999999999999998,169,0.05,0.020311112
0.00023040000000000002,167,0.05,0.020311112
0.00023080000000000003,161,0.05,0.020311112
0.00023119999999999998,163,0.05,0.020311112
0.0002316,166,0.05,0.020311112
0.00023199999999999997,167,0.05,0.020311112
0.00023239999999999998,172,0.05,0.020311112
0.00023280000000000002,164,0.05,0.020311112
0.00023319999999999998,167,0.05,0.020311112
0.00023359999999999999,172,0.05,0.020311112
0.000234,158,0.05,0.020311112
0.00023439999999999998,164,0.05,0.020311112
0.00023480000000000004,172,0.05,0.020311112
0.0002352,174,0.05,0.020311112
0.00023559999999999998,172,0.05,0.020311112
0.000236,167,0.05,0.020311112
0.0002364,176,0.05,0.020311112
0.00023680000000000004,179,0.05,0.020311112
0.0002372,171,0.05,0.020311112
0.0002376,172,0.05,0.020311112
0.00023799999999999998,176,0.05,0.020311112
0.0002384,180,0.05,0.020311112
0.00023879999999999998,179,0.05,0.020311112
0.0002392,180,0.05,0.020311112
0.0002396,180,0.05,0.020311112
0.00023999999999999998,184,0.05,0.020311112
0.0002404,180,0.05,0.020311112
0.0002408,188,0.05,0.020311112
0.00024119999999999998,184,0.05,0.020311112
0.0002416,190,0.05,0.020311112
0.000242,187,0.05,0.020311112
0.00024239999999999998,185,0.05,0.020311112
0.0002428,193,0.05,0.020311112
0.0002432,180,0.05,0.020311112
0.00024359999999999999,190,0.05,0.020311112
0.000244,188,0.05,0.020311112
0.0002444,187,0.05,0.020311112
0.0002448,188,0.05,0.020311112
0.0002452,188,0.05,0.020311112
0.0002456,188,0.05,0.020311112
0.000246,188,0.05,0.020311112
0.00024639999999999997,192,0.05,0.020311112
0.0002468,192,0.05,0.020311112
0.0002472,192,0.05,0.020311112
0.0002476,192,0.05,0.020311112
0.000248,190,0.05,0.020311112
0.0002484,190,0.05,0.020311112
0.0002488,195,0.05,0.020311112
0.0002492,192,0.05,0.020311112
0.0002496,195,0.05,0.020311112
0.00025,192,0.05,0.020311112
0.0002504,188,0.05,0.020311112
0.0002508,196,0.05,0.020311112
0.0002512,193,0.05,0.020311112
0.0002516,196,0.05,0.020311112
0.000252,193,0.05,0.020311112
0.0002524,193,0.05,0.020311112
0.0002528,198,0.05,0.020311112
0.00025320000000000003,196,0.05,0.020311112
0.0002536,192,0.05,0.020311112
0.000254,200,0.05,0.020311112
0.0002544,201,0.05,0.020311112
0.0002548,200,0.05,0.020311112
0.0002552,200,0.05,0.020311112
0.0002556,196,0.05,0.020311112
0.000256,201,0.05,0.020311112
0.00025639999999999994,200,0.05,0.020311112
0.0002568,201,0.05,0.020311112
0.0002572,201,0.05,0.020311112
0.00025760000000000003,201,0.05,0.020311112
0.000258,205,0.05,0.020311112
0.00025839999999999994,203,0.05,0.020311112
0.0002588,205,0.05,0.020311112
0.0002592,206,0.05,0.020311112
0.0002596,209,0.05,0.020311112
0.00026000000000000003,209,0.05,0.020311112
0.0002604,209,0.05,0.020311112
0.0002608,205,0.05,0.020311112
0.0002612,209,0.05,0.020311112
0.0002616,209,0.05,0.020311112
0.000262,216,0.05,0.020311112
0.0002624,217,0.05,0.020311112
0.0002628,211,0.05,0.020311112
0.00026319999999999995,219,0.05,0.020311112
0.0002636,217,0.05,0.020311112
0.000264,216,0.05,0.020311112
0.0002644,214,0.05,0.020311112
0.00026480000000000004,211,0.05,0.020311112
0.0002652,213,0.05,0.020311112
0.0002656,217,0.05,0.020311112
0.000266,217,0.05,0.020311112
0.00026639999999999997,217,0.05,0.020311112
0.00026680000000000003,211,0.05,0.020311112
0.0002672,214,0.05,0.020311112
0.0002676,219,0.05,0.020311112
0.000268,214,0.05,0.020311112
0.00026839999999999996,224,0.05,0.020311112
0.00026880000000000003,219,0.05,0.020311112
0.0002692,222,0.05,0.020311112
0.0002696,224,0.05,0.020311112
0.00027,222,0.05,0.020311112
0.00027039999999999996,222,0.05,0.020311112
0.0002708,222,0.05,0.020311112
0.0002712,222,0.05,0.020311112
0.00027160000000000004,230,0.05,0.020311112
0.000272,221,0.05,0.020311112
0.00027239999999999995,217,0.05,0.020311112
0.0002728,224,0.05,0.020311112
0.00027319999999999997,226,0.05,0.020311112
0.00027360000000000004,221,0.05,0.020311112
0.00027400000000000005,226,0.05,0.020311112
0.0002744,221,0.05,0.020311112
0.0002748,224,0.05,0.020311112
0.00027519999999999997,227,0.05,0.020311112
0.00027560000000000003,224,0.05,0.020311112
0.000276,232,0.05,0.020311112
0.0002764,230,0.05,0.020311112
0.0002768,235,0.05,0.020311112
0.00027719999999999996,234,0.05,0.020311112
0.0002776,234,0.05,0.020311112
0.000278,227,0.05,0.020311112
0.0002784,235,0.05,0.020311112
0.0002788,235,0.05,0.020311112
0.00027919999999999996,230,0.05,0.020311112
0.0002796,234,0.05,0.020311112
0.00028,234,0.05,0.020311112
0.0002804,240,0.05,0.020311112
0.00028080000000000005,238,0.05,0.020311112
0.0002812,237,0.05,0.020311112
0.0002816,240,0.05,0.020311112
0.00028199999999999997,242,0.05,0.020311112
0.0002824,238,0.05,0.020311112
0.00028280000000000004,250,0.05,0.020311112
0.0002832,240,0.05,0.020311112
0.0002836,242,0.05,0.020311112
0.00028399999999999996,242,0.05,0.020311112
0.0002844,242,0.05,0.020311112
0.00028480000000000004,255,0.05,0.020311112
0.0002852,242,0.05,0.020311112
0.00028560000000000006,245,0.05,0.020311112
0.000286,251,0.05,0.020311112
0.00028639999999999997,247,0.05,0.020311112
0.00028680000000000003,250,0.05,0.020311112
0.0002872,248,0.05,0.020311112
0.00028760000000000005,250,0.05,0.020311112
0.000288,245,0.05,0.020311112
0.00028839999999999996,247,0.05,0.020311112
0.00028879999999999997,250,0.05,0.020311112
0.0002892,248,0.05,0.020311112
0.00028960000000000005,248,0.05,0.020311112
0.00029,253,0.05,0.020311112
0.0002904,255,0.05,0.020311112
0.00029079999999999997,253,0.05,0.020311112
0.0002912,248,0.05,0.020311112
0.00029160000000000004,251,0.05,0.020311112
0.000292,247,0.05,0.020311112
0.0002924,253,0.05,0.020311112
0.0002928,255,0.05,0.020311112
0.00029319999999999997,248,0.05,0.020311112
0.00029360000000000003,255,0.05,0.020311112
0.000294,255,0.05,0.020311112
0.0002944,255,0.05,0.020311112
0.0002948,253,0.05,0.020311112
0.0002952,255,0.05,0.020311112
0.00029560000000000003,251,0.05,0.020311112
0.000296,261,0.05,0.020311112
0.0002964,256,0.05,0.020311112
0.0002968,258,0.05,0.020311112
0.0002972,253,0.05,0.020311112
