Time,OH_ppm,Relative_Uncertainty,W
0.0003852,1.1,0.05,0.015845095
0.00038560000000000005,1.1,0.05,0.015845095
0.000386,1.0,0.05,0.015845095
0.0003864,1.0,0.05,0.015845095
0.0003868,1.0,0.05,0.015845095
0.0003872,1.3,0.05,0.015845095
0.00038760000000000004,1.2,0.05,0.015845095
0.000388,0.8,0.05,0.015845095
0.0003884,1.2,0.05,0.015845095
0.00038879999999999996,1.3,0.05,0.015845095
0.0003892,1.2,0.05,0.015845095
0.00038960000000000004,0.9,0.05,0.015845095
0.00039,1.0,0.05,0.015845095
0.0003904,1.1,0.05,0.015845095
0.0003908,1.1,0.05,0.015845095
0.00039119999999999997,0.9,0.05,0.015845095
0.00039160000000000003,1.1,0.05,0.015845095
0.000392,0.8,0.05,0.015845095
0.0003924,0.9,0.05,0.015845095
0.0003928,0.8,0.05,0.015845095
0.0003932,1.0,0.05,0.015845095
0.0003936,1.0,0.05,0.015845095
0.000394,0.8,0.05,0.015845095
0.0003944,0.8,0.05,0.015845095
0.0003948,0.7,0.05,0.015845095
0.0003952,0.9,0.05,0.015845095
0.0003956,0.9,0.05,0.015845095
0.000396,1.0,0.05,0.015845095
0.0003964,1.0,0.05,0.015845095
0.0003968,0.7,0.05,0.015845095
0.0003972,0.9,0.05,0.015845095
0.00039760000000000007,0.8,0.05,0.015845095
0.000398,0.2,0.05,0.015845095
0.0003984,0.9,0.05,0.015845095
0.0003988,0.9,0.05,0.015845095
0.0003992,0.9,0.05,0.015845095
0.00039960000000000006,0.7,0.05,0.015845095
0.0004,0.5,0.05,0.015845095
0.0004004,0.4,0.05,0.015845095
0.0004008,0.6,0.05,0.015845095
0.00040119999999999994,0.8,0.05,0.015845095
0.0004016,0.7,0.05,0.015845095
0.00040199999999999996,0.6,0.05,0.015845095
0.0004024,0.7,0.05,0.015845095
0.00040280000000000003,0.7,0.05,0.015845095
0.0004032,0.7,0.05,0.015845095
0.00040360000000000005,0.6,0.05,0.015845095
0.000404,0.5,0.05,0.015845095
0.00040439999999999996,0.8,0.05,0.015845095
0.00040480000000000003,0.5,0.05,0.015845095
