Time,OH_ppm,Relative_Uncertainty,W
0.00066,106.5,0.05,1e-10
0.0006604,106.3,0.05,1e-10
0.0006608,106.7,0.05,1e-10
0.0006612,106.4,0.05,1e-10
0.0006616,106.6,0.05,1e-10
0.000662,106.5,0.05,1e-10
0.0006624,106.9,0.05,1e-10
0.0006628,106.8,0.05,1e-10
0.0006632,106.8,0.05,1e-10
0.0006636,106.8,0.05,1e-10
0.000664,106.4,0.05,1e-10
0.0006644,106.8,0.05,1e-10
0.0006648,106.6,0.05,1e-10
0.0006652,106.5,0.05,1e-10
0.0006656,106.9,0.05,1e-10
0.000666,106.8,0.05,1e-10
0.0006664,107,0.05,1e-10
0.0006668,107.2,0.05,1e-10
0.0006672,107,0.05,1e-10
0.0006676,106.8,0.05,1e-10
0.000668,106.7,0.05,1e-10
0.0006684,106.8,0.05,1e-10
0.0006688,106.5,0.05,1e-10
0.0006692,106.8,0.05,1e-10
0.0006696,106.7,0.05,1e-10
0.00067,106.7,0.05,1e-10
0.0006704,107.2,0.05,1e-10
0.0006708,106.6,0.05,1e-10
0.0006712,106.7,0.05,1e-10
0.0006716,106.7,0.05,1e-10
0.000672,106.8,0.05,1e-10
0.0006724,106.8,0.05,1e-10
0.0006728,106.8,0.05,1e-10
0.0006732,106.9,0.05,1e-10
0.0006736,106.6,0.05,1e-10
0.000674,106.8,0.05,1e-10
0.0006744,107.3,0.05,1e-10
0.0006748,106.9,0.05,1e-10
0.0006752,106.8,0.05,1e-10
0.0006756,107.1,0.05,1e-10
0.000676,106.9,0.05,1e-10
0.0006764,107.3,0.05,1e-10
0.0006768,107,0.05,1e-10
0.0006772,106.6,0.05,1e-10
0.0006776,106.8,0.05,1e-10
0.000678,106.8,0.05,1e-10
0.0006784,107.1,0.05,1e-10
0.0006788,106.9,0.05,1e-10
0.0006792,107.1,0.05,1e-10
0.0006796,106.6,0.05,1e-10
0.00068,106.7,0.05,1e-10
0.0006804,107,0.05,1e-10
0.0006808,106.9,0.05,1e-10
0.0006812,107.2,0.05,1e-10
0.0006816,107,0.05,1e-10
0.000682,107,0.05,1e-10
0.0006824,107.3,0.05,1e-10
