Time,CO_ppm,Relative_Uncertainty,W
0.001692,468,0.05,0.014214817
0.0016936,476,0.05,0.014214817
0.0016952,471,0.05,0.014214817
0.0016968,481,0.05,0.014214817
0.0016984,473,0.05,0.014214817
0.0017,466,0.05,0.014214817
0.0017016,465,0.05,0.014214817
0.0017032,471,0.05,0.014214817
0.0017048,476,0.05,0.014214817
0.0017064,474,0.05,0.014214817
0.001708,471,0.05,0.014214817
0.0017096,471,0.05,0.014214817
0.0017112,469,0.05,0.014214817
0.0017128,466,0.05,0.014214817
0.0017144,481,0.05,0.014214817
0.001716,471,0.05,0.014214817
0.0017176,476,0.05,0.014214817
0.0017192,478,0.05,0.014214817
0.0017208,474,0.05,0.014214817
0.0017224,466,0.05,0.014214817
0.001724,465,0.05,0.014214817
0.0017256,466,0.05,0.014214817
0.0017272,460,0.05,0.014214817
0.0017288,468,0.05,0.014214817
0.0017304,468,0.05,0.014214817
0.001732,471,0.05,0.014214817
0.0017336,458,0.05,0.014214817
0.0017352,468,0.05,0.014214817
0.0017368,468,0.05,0.014214817
0.0017384,463,0.05,0.014214817
0.00174,468,0.05,0.014214817
0.0017416,466,0.05,0.014214817
0.0017432,460,0.05,0.014214817
0.0017448,465,0.05,0.014214817
0.0017464,463,0.05,0.014214817
0.001748,457,0.05,0.014214817
0.0017496,461,0.05,0.014214817
0.0017512,455,0.05,0.014214817
0.0017528,461,0.05,0.014214817
0.0017544,461,0.05,0.014214817
0.001756,469,0.05,0.014214817
0.0017576,468,0.05,0.014214817
0.0017592,463,0.05,0.014214817
0.0017608,466,0.05,0.014214817
0.0017624,466,0.05,0.014214817
0.001764,468,0.05,0.014214817
0.0017656,463,0.05,0.014214817
0.0017672,458,0.05,0.014214817
0.0017688,463,0.05,0.014214817
0.0017704,460,0.05,0.014214817
0.001772,463,0.05,0.014214817
0.0017736,468,0.05,0.014214817
0.0017752,463,0.05,0.014214817
0.0017768,461,0.05,0.014214817
0.0017784,461,0.05,0.014214817
0.00178,461,0.05,0.014214817
0.0017816,463,0.05,0.014214817
0.0017832,466,0.05,0.014214817
0.0017848,469,0.05,0.014214817
0.0017864,469,0.05,0.014214817
0.001788,465,0.05,0.014214817
0.0017896,463,0.05,0.014214817
0.0017912,469,0.05,0.014214817
0.0017928,465,0.05,0.014214817
0.0017944,460,0.05,0.014214817
0.001796,458,0.05,0.014214817
0.0017976,463,0.05,0.014214817
0.0018168,457,0.05,0.014214817
0.0018184,468,0.05,0.014214817
0.00182,458,0.05,0.014214817
0.0018216,466,0.05,0.014214817
0.0018232,466,0.05,0.014214817
0.0018248,460,0.05,0.014214817
0.0018264,463,0.05,0.014214817
0.001828,463,0.05,0.014214817
0.0018296,469,0.05,0.014214817
0.0018312,461,0.05,0.014214817
0.0018328,458,0.05,0.014214817
0.0018344,460,0.05,0.014214817
0.001836,466,0.05,0.014214817
0.0018376,455,0.05,0.014214817
0.0018392,460,0.05,0.014214817
0.0018408,461,0.05,0.014214817
0.0018424,460,0.05,0.014214817
0.001844,458,0.05,0.014214817
0.0018456,463,0.05,0.014214817
0.0018472,468,0.05,0.014214817
0.0018488,466,0.05,0.014214817
0.0018504,460,0.05,0.014214817
0.001852,465,0.05,0.014214817
0.0018536,461,0.05,0.014214817
0.0018552,458,0.05,0.014214817
0.0018568,457,0.05,0.014214817
0.0018584,460,0.05,0.014214817
0.00186,463,0.05,0.014214817
0.0018616,458,0.05,0.014214817
0.0018632,455,0.05,0.014214817
0.0018648,457,0.05,0.014214817
0.0018664,460,0.05,0.014214817
0.001868,461,0.05,0.014214817
0.0018696,461,0.05,0.014214817
0.0018712,460,0.05,0.014214817
0.0018728,460,0.05,0.014214817
0.0018744,463,0.05,0.014214817
0.001876,457,0.05,0.014214817
0.0018776,465,0.05,0.014214817
0.0018792,458,0.05,0.014214817
0.0018808,458,0.05,0.014214817
0.0018824,465,0.05,0.014214817
0.001884,452,0.05,0.014214817
0.0018856,455,0.05,0.014214817
0.0018872,463,0.05,0.014214817
0.0018888,460,0.05,0.014214817
0.0018904,463,0.05,0.014214817
0.001892,463,0.05,0.014214817
0.0018936,463,0.05,0.014214817
0.0018952,460,0.05,0.014214817
0.0018968,455,0.05,0.014214817
0.0018984,455,0.05,0.014214817
0.0019,458,0.05,0.014214817
0.0019016,458,0.05,0.014214817
0.0019032,457,0.05,0.014214817
0.0019048,457,0.05,0.014214817
0.0019064,447,0.05,0.014214817
0.001908,460,0.05,0.014214817
0.0019096,452,0.05,0.014214817
0.0019112,460,0.05,0.014214817
0.0019128,468,0.05,0.014214817
0.0019144,453,0.05,0.014214817
0.001916,458,0.05,0.014214817
0.0019176,463,0.05,0.014214817
0.0019192,460,0.05,0.014214817
0.0019208,455,0.05,0.014214817
0.0019224,455,0.05,0.014214817
0.001924,452,0.05,0.014214817
0.0019256,455,0.05,0.014214817
0.0019272,458,0.05,0.014214817
0.0019288,460,0.05,0.014214817
0.0019304,457,0.05,0.014214817
0.001932,458,0.05,0.014214817
0.0019336,458,0.05,0.014214817
0.0019352,453,0.05,0.014214817
0.0019368,458,0.05,0.014214817
0.0019384,457,0.05,0.014214817
0.00194,458,0.05,0.014214817
0.0019416,455,0.05,0.014214817
0.0019432,453,0.05,0.014214817
0.0019448,455,0.05,0.014214817
0.0019464,457,0.05,0.014214817
0.001948,458,0.05,0.014214817
0.0019496,455,0.05,0.014214817
0.0019512,450,0.05,0.014214817
0.0019528,453,0.05,0.014214817
0.0019544,455,0.05,0.014214817
0.001956,460,0.05,0.014214817
0.0019576,457,0.05,0.014214817
0.0019592,460,0.05,0.014214817
0.0019608,461,0.05,0.014214817
0.0019624,460,0.05,0.014214817
0.001964,453,0.05,0.014214817
0.0019656,452,0.05,0.014214817
0.0019672,453,0.05,0.014214817
0.0019688,452,0.05,0.014214817
0.0019704,455,0.05,0.014214817
0.001972,453,0.05,0.014214817
0.0019736,455,0.05,0.014214817
0.0019752,452,0.05,0.014214817
0.0019768,457,0.05,0.014214817
0.0019784,468,0.05,0.014214817
0.00198,460,0.05,0.014214817
0.0019816,453,0.05,0.014214817
0.0019832,455,0.05,0.014214817
0.0019848,450,0.05,0.014214817
0.0019864,452,0.05,0.014214817
0.001988,452,0.05,0.014214817
0.0019896,452,0.05,0.014214817
0.0019912,457,0.05,0.014214817
0.0019928,450,0.05,0.014214817
0.0019944,458,0.05,0.014214817
0.001996,457,0.05,0.014214817
0.0019976,460,0.05,0.014214817
0.0019992,452,0.05,0.014214817
0.0020008,453,0.05,0.014214817
0.0020024,457,0.05,0.014214817
0.002004,448,0.05,0.014214817
0.0020056,450,0.05,0.014214817
0.0020072,450,0.05,0.014214817
0.0020088,450,0.05,0.014214817
0.0020104,450,0.05,0.014214817
0.002012,460,0.05,0.014214817
0.0020136,445,0.05,0.014214817
0.0020152,447,0.05,0.014214817
0.0020168,453,0.05,0.014214817
0.0020184,450,0.05,0.014214817
0.00202,453,0.05,0.014214817
0.0020216,457,0.05,0.014214817
0.0020232,455,0.05,0.014214817
0.0020248,452,0.05,0.014214817
0.0020264,455,0.05,0.014214817
0.002028,457,0.05,0.014214817
0.0020296,461,0.05,0.014214817
0.0020312,450,0.05,0.014214817
0.0020328,461,0.05,0.014214817
0.0020344,458,0.05,0.014214817
0.002036,448,0.05,0.014214817
0.0020376,452,0.05,0.014214817
0.0020392,448,0.05,0.014214817
0.0020408,447,0.05,0.014214817
0.0020424,448,0.05,0.014214817
0.002044,452,0.05,0.014214817
0.0020456,455,0.05,0.014214817
0.0020472,453,0.05,0.014214817
0.0020488,448,0.05,0.014214817
0.0020504,452,0.05,0.014214817
0.002052,448,0.05,0.014214817
0.0020536,448,0.05,0.014214817
0.0020552,448,0.05,0.014214817
0.0020568,450,0.05,0.014214817
0.0020584,453,0.05,0.014214817
0.00206,445,0.05,0.014214817
0.0020616,448,0.05,0.014214817
0.0020632,445,0.05,0.014214817
0.0020648,442,0.05,0.014214817
0.0020664,450,0.05,0.014214817
0.002068,450,0.05,0.014214817
0.0020696,442,0.05,0.014214817
0.0020712,452,0.05,0.014214817
0.0020728,447,0.05,0.014214817
0.0020744,452,0.05,0.014214817
0.002076,453,0.05,0.014214817
0.0020776,445,0.05,0.014214817
0.0020792,444,0.05,0.014214817
0.0020808,444,0.05,0.014214817
0.0020824,445,0.05,0.014214817
0.002084,448,0.05,0.014214817
0.0020856,442,0.05,0.014214817
0.0020872,447,0.05,0.014214817
0.0020888,453,0.05,0.014214817
0.0020904,452,0.05,0.014214817
0.002092,447,0.05,0.014214817
0.0020936,442,0.05,0.014214817
0.0020952,442,0.05,0.014214817
0.0020968,444,0.05,0.014214817
0.0020984,448,0.05,0.014214817
0.0021,442,0.05,0.014214817
0.0021016,452,0.05,0.014214817
0.0021032,447,0.05,0.014214817
0.0021048,439,0.05,0.014214817
0.0021064,440,0.05,0.014214817
0.002108,447,0.05,0.014214817
0.0021096,445,0.05,0.014214817
0.0021112,447,0.05,0.014214817
0.0021128,442,0.05,0.014214817
0.0021144,447,0.05,0.014214817
0.002116,440,0.05,0.014214817
0.0021176,444,0.05,0.014214817
0.0021192,447,0.05,0.014214817
0.0021208,445,0.05,0.014214817
0.0021224,440,0.05,0.014214817
0.002124,440,0.05,0.014214817
0.0021256,440,0.05,0.014214817
0.0021272,444,0.05,0.014214817
0.0021288,439,0.05,0.014214817
0.0021304,442,0.05,0.014214817
0.002132,442,0.05,0.014214817
0.0021336,455,0.05,0.014214817
0.0021352,442,0.05,0.014214817
0.0021368,452,0.05,0.014214817
0.0021384,450,0.05,0.014214817
0.00214,439,0.05,0.014214817
0.0021416,444,0.05,0.014214817
0.0021432,444,0.05,0.014214817
0.0021448,437,0.05,0.014214817
0.0021464,445,0.05,0.014214817
0.002148,442,0.05,0.014214817
0.0021496,442,0.05,0.014214817
0.0021512,439,0.05,0.014214817
0.0021528,444,0.05,0.014214817
0.0021544,452,0.05,0.014214817
0.002156,444,0.05,0.014214817
0.0021576,447,0.05,0.014214817
0.0021592,439,0.05,0.014214817
0.0021608,442,0.05,0.014214817
0.0021624,445,0.05,0.014214817
0.002164,445,0.05,0.014214817
0.0021656,444,0.05,0.014214817
0.0021672,435,0.05,0.014214817
0.0021688,442,0.05,0.014214817
0.0021704,445,0.05,0.014214817
0.002172,435,0.05,0.014214817
0.0021736,434,0.05,0.014214817
0.0021752,444,0.05,0.014214817
0.0021768,442,0.05,0.014214817
0.0021784,447,0.05,0.014214817
0.00218,447,0.05,0.014214817
0.0021816,444,0.05,0.014214817
0.0021832,442,0.05,0.014214817
0.0021848,445,0.05,0.014214817
0.0021864,445,0.05,0.014214817
0.002188,444,0.05,0.014214817
0.0021896,448,0.05,0.014214817
0.0021912,444,0.05,0.014214817
0.0021928,444,0.05,0.014214817
0.0021944,444,0.05,0.014214817
0.002196,437,0.05,0.014214817
0.0021976,439,0.05,0.014214817
0.0021992,445,0.05,0.014214817
0.0022008,452,0.05,0.014214817
0.0022024,443,0.05,0.014214817
0.002204,442,0.05,0.014214817
0.0022056,446,0.05,0.014214817
0.0022072,441,0.05,0.014214817
0.0022088,437,0.05,0.014214817
0.0022104,432,0.05,0.014214817
0.002212,432,0.05,0.014214817
0.0022136,431,0.05,0.014214817
0.0022152,442,0.05,0.014214817
0.0022168,434,0.05,0.014214817
0.0022184,430,0.05,0.014214817
0.00222,436,0.05,0.014214817
0.0022216,436,0.05,0.014214817
0.0022232,442,0.05,0.014214817
0.0022248,443,0.05,0.014214817
0.0022264,441,0.05,0.014214817
0.002228,444,0.05,0.014214817
0.0022296,447,0.05,0.014214817
0.0022312,446,0.05,0.014214817
0.0022328,444,0.05,0.014214817
0.0022344,437,0.05,0.014214817
0.002236,434,0.05,0.014214817
0.0022376,431,0.05,0.014214817
0.0022392,429,0.05,0.014214817
0.0022408,439,0.05,0.014214817
0.0022424,437,0.05,0.014214817
0.002244,442,0.05,0.014214817
0.0022456,441,0.05,0.014214817
0.0022472,435,0.05,0.014214817
0.0022488,430,0.05,0.014214817
0.0022504,430,0.05,0.014214817
0.002252,434,0.05,0.014214817
0.0022536,431,0.05,0.014214817
0.0022552,432,0.05,0.014214817
0.0022568,439,0.05,0.014214817
0.0022584,441,0.05,0.014214817
0.00226,442,0.05,0.014214817
0.0022616,437,0.05,0.014214817
0.0022632,432,0.05,0.014214817
0.0022648,435,0.05,0.014214817
0.0022664,439,0.05,0.014214817
0.002268,440,0.05,0.014214817
0.0022696,432,0.05,0.014214817
0.0022712,432,0.05,0.014214817
0.0022728,437,0.05,0.014214817
0.0022744,432,0.05,0.014214817
0.002276,431,0.05,0.014214817
0.0022776,437,0.05,0.014214817
0.0022792,431,0.05,0.014214817
0.0022808,432,0.05,0.014214817
0.0022824,431,0.05,0.014214817
0.002284,426,0.05,0.014214817
0.0022856,434,0.05,0.014214817
0.0022872,437,0.05,0.014214817
0.0022888,439,0.05,0.014214817
0.0022904,429,0.05,0.014214817
0.002292,439,0.05,0.014214817
0.0022936,435,0.05,0.014214817
0.0022952,439,0.05,0.014214817
0.0022968,424,0.05,0.014214817
0.0022984,434,0.05,0.014214817
0.0023,437,0.05,0.014214817
0.0023016,432,0.05,0.014214817
0.0023032,439,0.05,0.014214817
0.0023048,426,0.05,0.014214817
0.0023064,429,0.05,0.014214817
0.002308,424,0.05,0.014214817
0.0023096,426,0.05,0.014214817
0.0023112,432,0.05,0.014214817
0.0023128,429,0.05,0.014214817
0.0023144,431,0.05,0.014214817
0.002316,434,0.05,0.014214817
0.0023176,434,0.05,0.014214817
0.0023192,431,0.05,0.014214817
0.0023208,426,0.05,0.014214817
0.0023224,427,0.05,0.014214817
0.002324,427,0.05,0.014214817
0.0023256,421,0.05,0.014214817
0.0023272,432,0.05,0.014214817
0.0023288,423,0.05,0.014214817
0.0023304,426,0.05,0.014214817
0.002332,435,0.05,0.014214817
0.0023336,431,0.05,0.014214817
0.0023352,434,0.05,0.014214817
0.0023368,429,0.05,0.014214817
0.0023384,429,0.05,0.014214817
0.00234,432,0.05,0.014214817
0.0023416,432,0.05,0.014214817
0.0023432,424,0.05,0.014214817
0.0023448,427,0.05,0.014214817
0.0023464,421,0.05,0.014214817
0.002348,432,0.05,0.014214817
0.0023496,429,0.05,0.014214817
0.0023512,426,0.05,0.014214817
0.0023528,423,0.05,0.014214817
0.0023544,423,0.05,0.014214817
0.002356,427,0.05,0.014214817
0.0023576,424,0.05,0.014214817
0.0023592,426,0.05,0.014214817
0.0023608,427,0.05,0.014214817
0.00238,429,0.05,0.014214817
0.0023816,431,0.05,0.014214817
0.0023832,426,0.05,0.014214817
0.0023848,426,0.05,0.014214817
0.0023864,432,0.05,0.014214817
0.002388,429,0.05,0.014214817
0.0023896,427,0.05,0.014214817
0.0023912,426,0.05,0.014214817
0.0023928,426,0.05,0.014214817
0.0023944,431,0.05,0.014214817
0.002396,426,0.05,0.014214817
0.0023976,427,0.05,0.014214817
0.0023992,423,0.05,0.014214817
0.0024008,431,0.05,0.014214817
0.0024024,431,0.05,0.014214817
0.002404,426,0.05,0.014214817
0.0024056,424,0.05,0.014214817
0.0024072,424,0.05,0.014214817
0.0024088,424,0.05,0.014214817
0.0024104,429,0.05,0.014214817
0.002412,426,0.05,0.014214817
0.0024136,429,0.05,0.014214817
0.0024152,423,0.05,0.014214817
0.0024168,424,0.05,0.014214817
0.0024184,426,0.05,0.014214817
0.00242,424,0.05,0.014214817
0.0024216,427,0.05,0.014214817
0.0024232,424,0.05,0.014214817
0.0024248,423,0.05,0.014214817
0.0024264,423,0.05,0.014214817
0.002428,421,0.05,0.014214817
0.0024296,423,0.05,0.014214817
0.0024312,431,0.05,0.014214817
0.0024328,424,0.05,0.014214817
0.0024344,426,0.05,0.014214817
0.002436,427,0.05,0.014214817
0.0024376,419,0.05,0.014214817
0.0024392,424,0.05,0.014214817
0.0024408,430,0.05,0.014214817
0.0024424,424,0.05,0.014214817
0.002444,421,0.05,0.014214817
0.0024456,420,0.05,0.014214817
0.0024472,417,0.05,0.014214817
0.0024488,425,0.05,0.014214817
0.0024504,425,0.05,0.014214817
0.002452,428,0.05,0.014214817
0.0024536,429,0.05,0.014214817
0.0024552,422,0.05,0.014214817
0.0024568,424,0.05,0.014214817
0.0024584,427,0.05,0.014214817
0.00246,424,0.05,0.014214817
0.0024616,425,0.05,0.014214817
0.0024632,429,0.05,0.014214817
0.0024648,428,0.05,0.014214817
0.0024664,424,0.05,0.014214817
0.002468,420,0.05,0.014214817
0.0024696,429,0.05,0.014214817
0.0024712,418,0.05,0.014214817
0.0024728,419,0.05,0.014214817
0.0024744,419,0.05,0.014214817
0.002476,419,0.05,0.014214817
0.0024776,420,0.05,0.014214817
0.0024792,424,0.05,0.014214817
0.0024808,419,0.05,0.014214817
0.0024824,419,0.05,0.014214817
0.002484,419,0.05,0.014214817
0.0024856,417,0.05,0.014214817
0.0024872,420,0.05,0.014214817
0.0024888,419,0.05,0.014214817
0.0024904,425,0.05,0.014214817
0.002492,423,0.05,0.014214817
0.0024936,424,0.05,0.014214817
0.0024952,419,0.05,0.014214817
0.0024968,419,0.05,0.014214817
0.0024984,429,0.05,0.014214817
0.0025,435,0.05,0.014214817
