Time,CO_ppm,Relative_Uncertainty,W
0.0002784,110,0.05,0.020336296
0.0002788,113,0.05,0.020336296
0.00027919999999999996,115,0.05,0.020336296
0.0002796,112,0.05,0.020336296
0.00028,110,0.05,0.020336296
0.0002804,115,0.05,0.020336296
0.00028080000000000005,115,0.05,0.020336296
0.0002812,117,0.05,0.020336296
0.0002816,113,0.05,0.020336296
0.00028199999999999997,115,0.05,0.020336296
0.0002824,120,0.05,0.020336296
0.00028280000000000004,117,0.05,0.020336296
0.0002832,117,0.05,0.020336296
0.0002836,118,0.05,0.020336296
0.00028399999999999996,112,0.05,0.020336296
0.0002844,120,0.05,0.020336296
0.00028480000000000004,118,0.05,0.020336296
0.0002852,113,0.05,0.020336296
0.00028560000000000006,117,0.05,0.020336296
0.000286,113,0.05,0.020336296
0.00028639999999999997,110,0.05,0.020336296
0.00028680000000000003,120,0.05,0.020336296
0.0002872,117,0.05,0.020336296
0.00028760000000000005,110,0.05,0.020336296
0.000288,125,0.05,0.020336296
0.00028839999999999996,117,0.05,0.020336296
0.00028879999999999997,123,0.05,0.020336296
0.0002892,113,0.05,0.020336296
0.00028960000000000005,117,0.05,0.020336296
0.00029,117,0.05,0.020336296
0.0002904,120,0.05,0.020336296
0.00029079999999999997,120,0.05,0.020336296
0.0002912,121,0.05,0.020336296
0.00029160000000000004,118,0.05,0.020336296
0.000292,117,0.05,0.020336296
0.0002924,120,0.05,0.020336296
0.0002928,120,0.05,0.020336296
0.00029319999999999997,117,0.05,0.020336296
0.00029360000000000003,121,0.05,0.020336296
0.000294,123,0.05,0.020336296
0.0002944,120,0.05,0.020336296
0.0002948,120,0.05,0.020336296
0.0002952,123,0.05,0.020336296
0.00029560000000000003,126,0.05,0.020336296
0.000296,120,0.05,0.020336296
0.0002964,121,0.05,0.020336296
