Time,OH_ppm,Relative_Uncertainty,W
0.0008652,12,0.05,0.016920014
0.0008668,12.2,0.05,0.016920014
0.0008684,12.2,0.05,0.016920014
0.00087,12.4,0.05,0.016920014
0.0008716,12.6,0.05,0.016920014
0.0008732,12.5,0.05,0.016920014
0.0008748,12.6,0.05,0.016920014
0.0008764,12.9,0.05,0.016920014
0.000878,13.1,0.05,0.016920014
0.0008796,12.6,0.05,0.016920014
0.0008812,12.7,0.05,0.016920014
0.0008828,13,0.05,0.016920014
0.0008844,13,0.05,0.016920014
0.000886,12.6,0.05,0.016920014
0.0008876,13,0.05,0.016920014
0.0008892,13.3,0.05,0.016920014
0.0008908,13.3,0.05,0.016920014
0.0008924,12.8,0.05,0.016920014
0.000894,13.7,0.05,0.016920014
0.0008956,13.2,0.05,0.016920014
0.0008972,14,0.05,0.016920014
0.0008988,13.8,0.05,0.016920014
0.0009004,13.8,0.05,0.016920014
0.000902,14.1,0.05,0.016920014
0.0009036,14.2,0.05,0.016920014
0.0009052,14.1,0.05,0.016920014
0.0009068,13.8,0.05,0.016920014
0.0009084,14.1,0.05,0.016920014
0.00091,14.2,0.05,0.016920014
0.0009116,14.4,0.05,0.016920014
0.0009132,14.5,0.05,0.016920014
0.0009148,14.5,0.05,0.016920014
0.0009164,14.7,0.05,0.016920014
0.000918,14.8,0.05,0.016920014
0.0009196,14.9,0.05,0.016920014
0.0009212,15,0.05,0.016920014
0.0009228,15,0.05,0.016920014
0.0009244,15,0.05,0.016920014
0.000926,15.5,0.05,0.016920014
0.0009276,14.5,0.05,0.016920014
0.0009292,15.4,0.05,0.016920014
0.0009308,15.1,0.05,0.016920014
0.0009324,15.3,0.05,0.016920014
0.000934,15.4,0.05,0.016920014
0.0009356,15.2,0.05,0.016920014
0.0009372,15.4,0.05,0.016920014
0.0009388,15.4,0.05,0.016920014
0.0009404,15.8,0.05,0.016920014
0.000942,15.8,0.05,0.016920014
0.0009436,15.8,0.05,0.016920014
0.0009452,16.1,0.05,0.016920014
0.0009468,15.6,0.05,0.016920014
0.0009484,15.8,0.05,0.016920014
0.00095,15.7,0.05,0.016920014
0.0009516,15.6,0.05,0.016920014
