Time,OH_ppm,Relative_Uncertainty,W
0.0013652,22.2,0.05,0.014975498
0.0013668,22.3,0.05,0.014975498
0.0013684,22.5,0.05,0.014975498
0.00137,22.1,0.05,0.014975498
0.0013716,22.5,0.05,0.014975498
0.0013732,22.4,0.05,0.014975498
0.0013748,22.9,0.05,0.014975498
0.0013764,22.8,0.05,0.014975498
0.001378,23,0.05,0.014975498
0.0013796,22.5,0.05,0.014975498
0.0013812,22.8,0.05,0.014975498
0.0013828,22.8,0.05,0.014975498
0.0013844,22.9,0.05,0.014975498
0.001386,22.8,0.05,0.014975498
0.0013876,23,0.05,0.014975498
0.0013892,23.2,0.05,0.014975498
0.0013908,23.2,0.05,0.014975498
0.0013924,23.2,0.05,0.014975498
0.001394,23.4,0.05,0.014975498
0.0013956,23.6,0.05,0.014975498
0.0013972,23.8,0.05,0.014975498
0.0013988,23.7,0.05,0.014975498
0.0014004,23.6,0.05,0.014975498
0.001402,23.7,0.05,0.014975498
0.0014036,23.8,0.05,0.014975498
0.0014052,23.4,0.05,0.014975498
0.0014068,23.9,0.05,0.014975498
0.0014084,23.9,0.05,0.014975498
0.00141,24,0.05,0.014975498
0.0014116,23.8,0.05,0.014975498
0.0014132,23.8,0.05,0.014975498
0.0014148,24.2,0.05,0.014975498
0.0014164,24,0.05,0.014975498
0.001418,24.4,0.05,0.014975498
0.0014196,24.1,0.05,0.014975498
0.0014212,24.4,0.05,0.014975498
0.0014228,24.4,0.05,0.014975498
0.0014244,24.5,0.05,0.014975498
0.001426,24.4,0.05,0.014975498
0.0014276,24.7,0.05,0.014975498
0.0014292,24.6,0.05,0.014975498
