Temp,k_original,,Temp_optimized,k_optimized,,,Baldwin_and_Walker_T,Baldwin_and_Walker_k,,,Temp_Kyser,k_Kyser,,Temp_Srindharan,k_Sridharan,,Baldwin_and_Walker_T_reinturp,Baldwin_and_Walker_k_reinturp
1008,5.4591E+13,,1008,6.31914E+13,,,,,,,,,,,,,,
1009,5.46035E+13,,1009,6.32112E+13,,,,,,,,,,,,,,
1010,5.46161E+13,,1010,6.3231E+13,,,,,,,,,,,,,,
1011,5.46286E+13,,1011,6.32508E+13,,,,,,,,,,,,,,
1012,5.46411E+13,,1012,6.32706E+13,,,,,,,,,,,,,,
1013,5.46536E+13,,1013,6.32904E+13,,,,,,,,,,,,,,
1014,5.4666E+13,,1014,6.33101E+13,,,,,,,,,,,,,,
1015,5.46785E+13,,1015,6.33298E+13,,,,,,,,,,,,,,
1016,5.4691E+13,,1016,6.33496E+13,,,,,,,,,,,,,,
1017,5.47035E+13,,1017,6.33693E+13,,,,,,,,,,,,,,
1018,5.47159E+13,,1018,6.33889E+13,,,,,,,,,,,,,,
1019,5.47284E+13,,1019,6.34086E+13,,,,,,,,,,,,,,
1020,5.47409E+13,,1020,6.34283E+13,,,,,,,,,,,,,,
1021,5.47533E+13,,1021,6.34479E+13,,,,,,,,,,,,,,
1022,5.47657E+13,,1022,6.34676E+13,,,,,,,,,,,,,,
1023,5.47782E+13,,1023,6.34872E+13,,,,,,,,,,,,,,
1024,5.47906E+13,,1024,6.35068E+13,,,,,,,,,,,,,,
1025,5.4803E+13,,1025,6.35264E+13,,,,,,,,,,,,,,
1026,5.48154E+13,,1026,6.35459E+13,,,,,,,,,,,,,,
1027,5.48279E+13,,1027,6.35655E+13,,,,,,,,,,,,,,
1028,5.48403E+13,,1028,6.3585E+13,,,,,,,,,,,,,,
1029,5.48527E+13,,1029,6.36046E+13,,,,,,,,,,,,,,
1030,5.48651E+13,,1030,6.36241E+13,,,,,,,,,,,,,,
1031,5.48774E+13,,1031,6.36436E+13,,,,,,,,,,,,,,
1032,5.48898E+13,,1032,6.36631E+13,,,,,,,,,,,,,,
1033,5.49022E+13,,1033,6.36825E+13,,,,,,,,,,,,,,
1034,5.49146E+13,,1034,6.3702E+13,,,,,,,,,,,,,,
1035,5.49269E+13,,1035,6.37215E+13,,,,,,,,,,,,,,
1036,5.49393E+13,,1036,6.37409E+13,,,,,,,,,,,,,,
1037,5.49516E+13,,1037,6.37603E+13,,,,,,,,,,,,,,
1038,5.4964E+13,,1038,6.37797E+13,,,,,,,,,,,,,,
1039,5.49763E+13,,1039,6.37991E+13,,,,,,,,,,,,,,
1040,5.49886E+13,,1040,6.38185E+13,,,,,,,,,,,,,,
1041,5.5001E+13,,1041,6.38378E+13,,,,,,,,,,,,,,
1042,5.50133E+13,,1042,6.38572E+13,,,,,,,,,,,,,,
1043,5.50256E+13,,1043,6.38765E+13,,,,,,,,,,,,,,
1044,5.50379E+13,,1044,6.38958E+13,,,,,,,,,,,,,,
1045,5.50502E+13,,1045,6.39151E+13,,,,,,,,,,,,,,
1046,5.50625E+13,,1046,6.39344E+13,,,,,,,,,,,,,,
1047,5.50748E+13,,1047,6.39537E+13,,,,,,,,,,,,,,
1048,5.50871E+13,,1048,6.3973E+13,,,,,,,,,,,,,,
1049,5.50993E+13,,1049,6.39922E+13,,,,,,,,,,,,,,
1050,5.51116E+13,,1050,6.40114E+13,,,,,,,,,,,,,,
1051,5.51239E+13,,1051,6.40307E+13,,,,,,,,,,,,,,
1052,5.51361E+13,,1052,6.40499E+13,,,,,,,,,,,,,,
1053,5.51484E+13,,1053,6.40691E+13,,,,,,,,,,,,,,
1054,5.51606E+13,,1054,6.40882E+13,,,,,,,,,,,,,,
1055,5.51729E+13,,1055,6.41074E+13,,,,,,,,,,,,,,
1056,5.51851E+13,,1056,6.41266E+13,,,,,,,,,,,,,,
1057,5.51974E+13,,1057,6.41457E+13,,,,,,,,,,,,,,
1058,5.52096E+13,,1058,6.41648E+13,,,,,,,,,,,,,,
1059,5.52218E+13,,1059,6.41839E+13,,,,,,,,,,,,,,
1060,5.5234E+13,,1060,6.4203E+13,,,,,,,,,,,,,,
1061,5.52462E+13,,1061,6.42221E+13,,,,,,,,,,,,,,
1062,5.52584E+13,,1062,6.42412E+13,,,,,,,,,,,,,,
1063,5.52706E+13,,1063,6.42602E+13,,,,,,,,,,,,,,
1064,5.52828E+13,,1064,6.42793E+13,,,,,,,,,,,,,,
1065,5.5295E+13,,1065,6.42983E+13,,,,,,,,,,,,,,
1066,5.53072E+13,,1066,6.43173E+13,,,,,,,,,,,,,,
1067,5.53193E+13,,1067,6.43363E+13,,,,,,,,,,,,,,
1068,5.53315E+13,,1068,6.43553E+13,,,,,,,,,,,,,,
1069,5.53437E+13,,1069,6.43743E+13,,,,,,,,,,,,,,
1070,5.53558E+13,,1070,6.43933E+13,,,,,,,,,,,,,,
1071,5.5368E+13,,1071,6.44122E+13,,,,,,,,,,,,,,
1072,5.53801E+13,,1072,6.44312E+13,,,,,,,,,,,,,,
1073,5.53922E+13,,1073,6.44501E+13,,,,,,,,,,,,,,
1074,5.54044E+13,,1074,6.4469E+13,,,,,,,,,,,,,,
1075,5.54165E+13,,1075,6.44879E+13,,,,,,,,,,,,,,
1076,5.54286E+13,,1076,6.45068E+13,,,,,,,,,,,,,,
1077,5.54407E+13,,1077,6.45256E+13,,,,,,,,,,,,,,
1078,5.54528E+13,,1078,6.45445E+13,,,,,,,,,,,,,,
1079,5.54649E+13,,1079,6.45633E+13,,,,,,,,,,,,,,
1080,5.5477E+13,,1080,6.45822E+13,,,,,,,,,,,,,,
1081,5.54891E+13,,1081,6.4601E+13,,,,,,,,,,,,,,
1082,5.55012E+13,,1082,6.46198E+13,,,,,,,,,,,,,,
1083,5.55133E+13,,1083,6.46386E+13,,,,,,,,,,,,,,
1084,5.55253E+13,,1084,6.46574E+13,,,,,,,,,,,,,,
1085,5.55374E+13,,1085,6.46761E+13,,,,,,,,,,,,,,
1086,5.55495E+13,,1086,6.46949E+13,,,,,,,,,,,,,,
1087,5.55615E+13,,1087,6.47136E+13,,,,,,,,,,,,,,
1088,5.55736E+13,,1088,6.47323E+13,,,,,,,,,,,,,,
1089,5.55856E+13,,1089,6.47511E+13,,,,,,,,,,,,,,
1090,5.55977E+13,,1090,6.47698E+13,,,,,,,,,,,,,,
1091,5.56097E+13,,1091,6.47884E+13,,,,,,,,,,,,,,
1092,5.56217E+13,,1092,6.48071E+13,,,,,,,,,,,,,,
1093,5.56337E+13,,1093,6.48258E+13,,,,,,,,,,,,,,
1094,5.56458E+13,,1094,6.48444E+13,,,,,,,,,,,,,,
1095,5.56578E+13,,1095,6.48631E+13,,,,,,,,,,,,,,
1096,5.56698E+13,,1096,6.48817E+13,,,,,,,,,,,,,,
1097,5.56818E+13,,1097,6.49003E+13,,,,,,,,,,,,,,
1098,5.56938E+13,,1098,6.49189E+13,,,,,,,,,,,,,,
1099,5.57057E+13,,1099,6.49375E+13,,,,,,,,,,,,,,
1100,5.57177E+13,,1100,6.49561E+13,,,,,,,,,,,,,,
1101,5.57297E+13,,1101,6.49746E+13,,,,,,,,,,,,,,
1102,5.57417E+13,,1102,6.49932E+13,,,,,,,,,,,,,,
1103,5.57536E+13,,1103,6.50117E+13,,,,,,,,,,,,,,
1104,5.57656E+13,,1104,6.50302E+13,,,,,,,,,,,,,,
1105,5.57775E+13,,1105,6.50487E+13,,,,,,,,,,,,,,
1106,5.57895E+13,,1106,6.50672E+13,,,,,,,,,,,,,,
1107,5.58014E+13,,1107,6.50857E+13,,,,,,,,,,,,,,
1108,5.58134E+13,,1108,6.51042E+13,,,,,,,,,,,,,,
1109,5.58253E+13,,1109,6.51227E+13,,,,,,,,,,,,,,
1110,5.58372E+13,,1110,6.51411E+13,,,,,,,,,,,,,,
1111,5.58491E+13,,1111,6.51595E+13,,,,,,,,,,,,,,
1112,5.5861E+13,,1112,6.5178E+13,,,,,,,,,,,,,,
1113,5.5873E+13,,1113,6.51964E+13,,,,,,,,,,,,,,
1114,5.58849E+13,,1114,6.52148E+13,,,,,,,,,,,,,,
1115,5.58968E+13,,1115,6.52331E+13,,,,,,,,,,,,,,
1116,5.59086E+13,,1116,6.52515E+13,,,,,,,,,,,,,,
1117,5.59205E+13,,1117,6.52699E+13,,,,,,,,,,,,,,
1118,5.59324E+13,,1118,6.52882E+13,,,,,,,,,,,,,,
1119,5.59443E+13,,1119,6.53066E+13,,,,,,,,,,,,,,
1120,5.59561E+13,,1120,6.53249E+13,,,,,,,,,,,,,,
1121,5.5968E+13,,1121,6.53432E+13,,,,,,,,,,,,,,
1122,5.59799E+13,,1122,6.53615E+13,,,,,,,,,,,,,,
1123,5.59917E+13,,1123,6.53798E+13,,,,,,,,,,,,,,
1124,5.60036E+13,,1124,6.53981E+13,,,,,,,,,,,,,,
1125,5.60154E+13,,1125,6.54163E+13,,,,,,,,,,,,,,
1126,5.60272E+13,,1126,6.54346E+13,,,,,,,,,,,,,,
1127,5.60391E+13,,1127,6.54528E+13,,,,,,,,,,,,,,
1128,5.60509E+13,,1128,6.5471E+13,,,,,,,,,,,,,,
1129,5.60627E+13,,1129,6.54892E+13,,,,,,,,,,,,,,
1130,5.60745E+13,,1130,6.55074E+13,,,,,,,,,,,,,,
1131,5.60863E+13,,1131,6.55256E+13,,,,,,,,,,,,,,
1132,5.60981E+13,,1132,6.55438E+13,,,,,,,,,,,,,,
1133,5.61099E+13,,1133,6.5562E+13,,,,,,,,,,,,,,
1134,5.61217E+13,,1134,6.55801E+13,,,,,,,,,,,,,,
1135,5.61335E+13,,1135,6.55983E+13,,,,,,,,,,,,,,
1136,5.61453E+13,,1136,6.56164E+13,,,,,,,,,,,,,,
1137,5.61571E+13,,1137,6.56345E+13,,,,,,,,,,,,,,
1138,5.61688E+13,,1138,6.56526E+13,,,,,,,,,,,,,,
1139,5.61806E+13,,1139,6.56707E+13,,,,,,,,,,,,,,
1140,5.61923E+13,,1140,6.56888E+13,,,,,,,,,,,,,,
1141,5.62041E+13,,1141,6.57069E+13,,,,,,,,,,,,,,
1142,5.62158E+13,,1142,6.57249E+13,,,,,,,,,,,,,,
1143,5.62276E+13,,1143,6.5743E+13,,,,,,,,,,,,,,
1144,5.62393E+13,,1144,6.5761E+13,,,,,,,,,,,,,,
1145,5.62511E+13,,1145,6.5779E+13,,,,,,,,,,,,,,
1146,5.62628E+13,,1146,6.5797E+13,,,,,,,,,,,,,,
1147,5.62745E+13,,1147,6.5815E+13,,,,,,,,,,,,,,
1148,5.62862E+13,,1148,6.5833E+13,,,,,,,,,,,,,,
1149,5.62979E+13,,1149,6.5851E+13,,,,,,,,,,,,,,
1150,5.63096E+13,,1150,6.5869E+13,,,,,,,,,,,,,,
1151,5.63213E+13,,1151,6.58869E+13,,,,,,,,,,,,,,
1152,5.6333E+13,,1152,6.59048E+13,,,,,,,,,,,,,,
1153,5.63447E+13,,1153,6.59228E+13,,,,,,,,,,,,,,
1154,5.63564E+13,,1154,6.59407E+13,,,,,,,,,,,,,,
1155,5.63681E+13,,1155,6.59586E+13,,,,,,,,,,,,,,
1156,5.63797E+13,,1156,6.59765E+13,,,,,,,,,,,,,,
1157,5.63914E+13,,1157,6.59944E+13,,,,,,,,,,,,,,
1158,5.64031E+13,,1158,6.60122E+13,,,,,,,,,,,,,,
1159,5.64147E+13,,1159,6.60301E+13,,,,,,,,,,,,,,
1160,5.64264E+13,,1160,6.60479E+13,,,,,,,,,,,,,,
1161,5.6438E+13,,1161,6.60658E+13,,,,,,,,,,,,,,
1162,5.64496E+13,,1162,6.60836E+13,,,,,,,,,,,,,,
1163,5.64613E+13,,1163,6.61014E+13,,,,,,,,,,,,,,
1164,5.64729E+13,,1164,6.61192E+13,,,,,,,,,,,,,,
1165,5.64845E+13,,1165,6.6137E+13,,,,,,,,,,,,,,
1166,5.64961E+13,,1166,6.61548E+13,,,,,,,,,,,,,,
1167,5.65078E+13,,1167,6.61725E+13,,,,,,,,,,,,,,
1168,5.65194E+13,,1168,6.61903E+13,,,,,,,,,,,,,,
1169,5.6531E+13,,1169,6.6208E+13,,,,,,,,,,,,,,
1170,5.65426E+13,,1170,6.62258E+13,,,,,,,,,,,,,,
1171,5.65541E+13,,1171,6.62435E+13,,,,,,,,,,,,,,
1172,5.65657E+13,,1172,6.62612E+13,,,,,,,,,,,,,,
1173,5.65773E+13,,1173,6.62789E+13,,,,,,,,,,,,,,
1174,5.65889E+13,,1174,6.62966E+13,,,,,,,,,,,,,,
1175,5.66005E+13,,1175,6.63143E+13,,,,,,,,,,,,,,
1176,5.6612E+13,,1176,6.63319E+13,,,,,,,,,,,,,,
1177,5.66236E+13,,1177,6.63496E+13,,,,,,,,,,,,,,
1178,5.66351E+13,,1178,6.63672E+13,,,,,,,,,,,,,,
1179,5.66467E+13,,1179,6.63849E+13,,,,,,,,,,,,,,
1180,5.66582E+13,,1180,6.64025E+13,,,,,,,,,,,,,,
1181,5.66698E+13,,1181,6.64201E+13,,,,,,,,,,,,,,
1182,5.66813E+13,,1182,6.64377E+13,,,,,,,,,,,,,,
1183,5.66928E+13,,1183,6.64553E+13,,,,,,,,,,,,,,
1184,5.67043E+13,,1184,6.64729E+13,,,,,,,,,,,,,,
1185,5.67159E+13,,1185,6.64904E+13,,,,,,,,,,,,,,
1186,5.67274E+13,,1186,6.6508E+13,,,,,,,,,,,,,,
1187,5.67389E+13,,1187,6.65255E+13,,,,,,,,,,,,,,
1188,5.67504E+13,,1188,6.6543E+13,,,,,,,,,,,,,,
1189,5.67619E+13,,1189,6.65606E+13,,,,,,,,,,,,,,
1190,5.67734E+13,,1190,6.65781E+13,,,,,,,,,,,,,,
1191,5.67849E+13,,1191,6.65956E+13,,,,,,,,,,,,,,
1192,5.67963E+13,,1192,6.66131E+13,,,,,,,,,,,,,,
1193,5.68078E+13,,1193,6.66305E+13,,,,,,,,,,,,,,
1194,5.68193E+13,,1194,6.6648E+13,,,,,,,,,,,,,,
1195,5.68307E+13,,1195,6.66654E+13,,,,,,,,,,,,,,
1196,5.68422E+13,,1196,6.66829E+13,,,,,,,,,,,,,,
1197,5.68537E+13,,1197,6.67003E+13,,,,,,,,,,,,,,
1198,5.68651E+13,,1198,6.67177E+13,,,,,,,,,,,,,,
1199,5.68765E+13,,1199,6.67352E+13,,,,,,,,,,,,,,
1200,5.6888E+13,,1200,6.67526E+13,,,,,,,,,,,,,,
1201,5.68994E+13,,1201,6.67699E+13,,,,,,,,,,,,,,
1202,5.69108E+13,,1202,6.67873E+13,,,,,,,,,,,,,,
1203,5.69223E+13,,1203,6.68047E+13,,,,,,,,,,,,,,
1204,5.69337E+13,,1204,6.6822E+13,,,,,,,,,,,,,,
1205,5.69451E+13,,1205,6.68394E+13,,,,,,,,,,,,,,
1206,5.69565E+13,,1206,6.68567E+13,,,,,,,,,,,,,,
1207,5.69679E+13,,1207,6.6874E+13,,,,,,,,,,,,,,
1208,5.69793E+13,,1208,6.68914E+13,,,,,,,,,,,,,,
1209,5.69907E+13,,1209,6.69087E+13,,,,,,,,,,,,,,
1210,5.70021E+13,,1210,6.6926E+13,,,,,,,,,,,,,,
1211,5.70135E+13,,1211,6.69432E+13,,,,,,,,,,,,,,
1212,5.70249E+13,,1212,6.69605E+13,,,,,,,,,,,,,,
1213,5.70362E+13,,1213,6.69778E+13,,,,,,,,,,,,,,
1214,5.70476E+13,,1214,6.6995E+13,,,,,,,,,,,,,,
1215,5.7059E+13,,1215,6.70123E+13,,,,,,,,,,,,,,
1216,5.70703E+13,,1216,6.70295E+13,,,,,,,,,,,,,,
1217,5.70817E+13,,1217,6.70467E+13,,,,,,,,,,,,,,
1218,5.7093E+13,,1218,6.70639E+13,,,,,,,,,,,,,,
1219,5.71044E+13,,1219,6.70811E+13,,,,,,,,,,,,,,
1220,5.71157E+13,,1220,6.70983E+13,,,,,,,,,,,,,,
1221,5.7127E+13,,1221,6.71155E+13,,,,,,,,,,,,,,
1222,5.71383E+13,,1222,6.71326E+13,,,,,,,,,,,,,,
1223,5.71497E+13,,1223,6.71498E+13,,,,,,,,,,,,,,
1224,5.7161E+13,,1224,6.71669E+13,,,,,,,,,,,,,,
1225,5.71723E+13,,1225,6.71841E+13,,,,,,,,,,,,,,
1226,5.71836E+13,,1226,6.72012E+13,,,,,,,,,,,,,,
1227,5.71949E+13,,1227,6.72183E+13,,,,,,,,,,,,,,
1228,5.72062E+13,,1228,6.72354E+13,,,,,,,,,,,,,,
1229,5.72175E+13,,1229,6.72525E+13,,,,,,,,,,,,,,
1230,5.72288E+13,,1230,6.72696E+13,,,,,,,,,,,,,,
1231,5.72401E+13,,1231,6.72866E+13,,,,,,,,,,,,,,
1232,5.72513E+13,,1232,6.73037E+13,,,,,,,,,,,,,,
1233,5.72626E+13,,1233,6.73207E+13,,,,,,,,,,,,,,
1234,5.72739E+13,,1234,6.73378E+13,,,,,,,,,,,,,,
1235,5.72851E+13,,1235,6.73548E+13,,,,,,,,,,,,,,
1236,5.72964E+13,,1236,6.73718E+13,,,,,,,,,,,,,,
1237,5.73076E+13,,1237,6.73888E+13,,,,,,,,,,,,,,
1238,5.73189E+13,,1238,6.74058E+13,,,,,,,,,,,,,,
1239,5.73301E+13,,1239,6.74228E+13,,,,,,,,,,,,,,
1240,5.73414E+13,,1240,6.74398E+13,,,,,,,,,,,,,,
1241,5.73526E+13,,1241,6.74568E+13,,,,,,,,,,,,,,
1242,5.73638E+13,,1242,6.74737E+13,,,,,,,,,,,,,,
1243,5.7375E+13,,1243,6.74907E+13,,,,,,,,,,,,,,
1244,5.73863E+13,,1244,6.75076E+13,,,,,,,,,,,,,,
1245,5.73975E+13,,1245,6.75245E+13,,,,,,,,,,,,,,
1246,5.74087E+13,,1246,6.75415E+13,,,,,,,,,,,,,,
1247,5.74199E+13,,1247,6.75584E+13,,,,,,,,,,,,,,
1248,5.74311E+13,,1248,6.75753E+13,,,,,,,,,,,,,,
1249,5.74423E+13,,1249,6.75921E+13,,,,,,,,,,,,,,
1250,5.74535E+13,,1250,6.7609E+13,,,,,,,,,,,,,,
1251,5.74646E+13,,1251,6.76259E+13,,,,,,,,,,,,,,
1252,5.74758E+13,,1252,6.76427E+13,,,,,,,,,,,,,,
1253,5.7487E+13,,1253,6.76596E+13,,,,,,,,,,,,,,
1254,5.74982E+13,,1254,6.76764E+13,,,,,,,,,,,,,,
1255,5.75093E+13,,1255,6.76933E+13,,,,,,,,,,,,,,
1256,5.75205E+13,,1256,6.77101E+13,,,,,,,,,,,,,,
1257,5.75316E+13,,1257,6.77269E+13,,,,,,,,,,,,,,
1258,5.75428E+13,,1258,6.77437E+13,,,,,,,,,,,,,,
1259,5.75539E+13,,1259,6.77605E+13,,,,,,,,,,,,,,
1260,5.75651E+13,,1260,6.77772E+13,,,,,,,,,,,,,,
1261,5.75762E+13,,1261,6.7794E+13,,,,,,,,,,,,,,
1262,5.75873E+13,,1262,6.78108E+13,,,,,,,,,,,,,,
1263,5.75984E+13,,1263,6.78275E+13,,,,,,,,,,,,,,
1264,5.76096E+13,,1264,6.78442E+13,,,,,,,,,,,,,,
1265,5.76207E+13,,1265,6.7861E+13,,,,,,,,,,,,,,
1266,5.76318E+13,,1266,6.78777E+13,,,,,,,,,,,,,,
1267,5.76429E+13,,1267,6.78944E+13,,,,,,,,,,,,,,
1268,5.7654E+13,,1268,6.79111E+13,,,,,,,,,,,,,,
1269,5.76651E+13,,1269,6.79278E+13,,,,,,,,,,,,,,
1270,5.76762E+13,,1270,6.79445E+13,,,,,,,,,,,,,,
1271,5.76872E+13,,1271,6.79611E+13,,,,,,,,,,,,,,
1272,5.76983E+13,,1272,6.79778E+13,,,,,,,,,,,,,,
1273,5.77094E+13,,1273,6.79944E+13,,,,,,,,,,,,,,
1274,5.77205E+13,,1274,6.80111E+13,,,,,,,,,,,,,,
1275,5.77315E+13,,1275,6.80277E+13,,,,,,,,,,,,,,
1276,5.77426E+13,,1276,6.80443E+13,,,,,,,,,,,,,,
1277,5.77537E+13,,1277,6.80609E+13,,,,,,,,,,,,,,
1278,5.77647E+13,,1278,6.80775E+13,,,,,,,,,,,,,,
1279,5.77758E+13,,1279,6.80941E+13,,,,,,,,,,,,,,
1280,5.77868E+13,,1280,6.81107E+13,,,,,,,,,,,,,,
1281,5.77978E+13,,1281,6.81273E+13,,,,,,,,,,,,,,
1282,5.78089E+13,,1282,6.81438E+13,,,,,,,,,,,,,,
1283,5.78199E+13,,1283,6.81604E+13,,,,,,,,,,,,,,
1284,5.78309E+13,,1284,6.81769E+13,,,,,,,,,,,,,,
1285,5.78419E+13,,1285,6.81934E+13,,,,,,,,,,,,,,
1286,5.78529E+13,,1286,6.821E+13,,,,,,,,,,,,,,
1287,5.78639E+13,,1287,6.82265E+13,,,,,,,,,,,,,,
1288,5.7875E+13,,1288,6.8243E+13,,,,,,,,,,,,,,
1289,5.78859E+13,,1289,6.82595E+13,,,,,,,,,,,,,,
1290,5.78969E+13,,1290,6.8276E+13,,,,,,,,,,,,,,
1291,5.79079E+13,,1291,6.82924E+13,,,,,,,,,,,,,,
1292,5.79189E+13,,1292,6.83089E+13,,,,,,,,,,,,,,
1293,5.79299E+13,,1293,6.83254E+13,,,,,,,,,,,,,,
1294,5.79409E+13,,1294,6.83418E+13,,,,,,,,,,,,,,
1295,5.79518E+13,,1295,6.83582E+13,,,,,,,,,,,,,,
1296,5.79628E+13,,1296,6.83747E+13,,,,,,,,,,,,,,
1297,5.79738E+13,,1297,6.83911E+13,,,,,,,,,,,,,,
1298,5.79847E+13,,1298,6.84075E+13,,,,,,,,,,,,,,
1299,5.79957E+13,,1299,6.84239E+13,,,,,,,,,,,,,,
1300,5.80066E+13,,1300,6.84403E+13,,,,,,,,,,,,,,
1301,5.80176E+13,,1301,6.84567E+13,,,,,,,,,,,,,,
1302,5.80285E+13,,1302,6.8473E+13,,,,,,,,,,,,,,
1303,5.80394E+13,,1303,6.84894E+13,,,,,,,,,,,,,,
1304,5.80504E+13,,1304,6.85058E+13,,,,,,,,,,,,,,
1305,5.80613E+13,,1305,6.85221E+13,,,,,,,,,,,,,,
1306,5.80722E+13,,1306,6.85384E+13,,,,,,,,,,,,,,
1307,5.80831E+13,,1307,6.85548E+13,,,,,,,,,,,,,,
1308,5.8094E+13,,1308,6.85711E+13,,,,,,,,,,,,,,
1309,5.81049E+13,,1309,6.85874E+13,,,,,,,,,,,,,,
1310,5.81158E+13,,1310,6.86037E+13,,,,,,,,,,,,,,
1311,5.81267E+13,,1311,6.862E+13,,,,,,,,,,,,,,
1312,5.81376E+13,,1312,6.86362E+13,,,,,,,,,,,,,,
1313,5.81485E+13,,1313,6.86525E+13,,,,,,,,,,,,,,
1314,5.81594E+13,,1314,6.86688E+13,,,,,,,,,,,,,,
1315,5.81703E+13,,1315,6.8685E+13,,,,,,,,,,,,,,
1316,5.81811E+13,,1316,6.87013E+13,,,,,,,,,,,,,,
1317,5.8192E+13,,1317,6.87175E+13,,,,,,,,,,,,,,
1318,5.82029E+13,,1318,6.87337E+13,,,,,,,,,,,,,,
1319,5.82137E+13,,1319,6.87499E+13,,,,,,,,,,,,,,
1320,5.82246E+13,,1320,6.87661E+13,,,,,,,,,,,,,,
1321,5.82354E+13,,1321,6.87823E+13,,,,,,,,,,,,,,
1322,5.82463E+13,,1322,6.87985E+13,,,,,,,,,,,,,,
1323,5.82571E+13,,1323,6.88147E+13,,,,,,,,,,,,,,
1324,5.82679E+13,,1324,6.88309E+13,,,,,,,,,,,,,,
1325,5.82788E+13,,1325,6.8847E+13,,,,,,,,,,,,,,
1326,5.82896E+13,,1326,6.88632E+13,,,,,,,,,,,,,,
1327,5.83004E+13,,1327,6.88793E+13,,,,,,,,,,,,,,
1328,5.83112E+13,,1328,6.88954E+13,,,,,,,,,,,,,,
1329,5.8322E+13,,1329,6.89116E+13,,,,,,,,,,,,,,
1330,5.83329E+13,,1330,6.89277E+13,,,,,,,,,,,,,,
1331,5.83437E+13,,1331,6.89438E+13,,,,,,,,,,,,,,
1332,5.83545E+13,,1332,6.89599E+13,,,,,,,,,,,,,,
1333,5.83652E+13,,1333,6.8976E+13,,,,,,,,,,,,,,
1334,5.8376E+13,,1334,6.8992E+13,,,,,,,,,,,,,,
1335,5.83868E+13,,1335,6.90081E+13,,,,,,,,,,,,,,
1336,5.83976E+13,,1336,6.90242E+13,,,,,,,,,,,,,,
1337,5.84084E+13,,1337,6.90402E+13,,,,,,,,,,,,,,
1338,5.84192E+13,,1338,6.90563E+13,,,,,,,,,,,,,,
1339,5.84299E+13,,1339,6.90723E+13,,,,,,,,,,,,,,
1340,5.84407E+13,,1340,6.90883E+13,,,,,,,,,,,,,,
1341,5.84514E+13,,1341,6.91043E+13,,,,,,,,,,,,,,
1342,5.84622E+13,,1342,6.91203E+13,,,,,,,,,,,,,,
1343,5.84729E+13,,1343,6.91363E+13,,,,,,,,,,,,,,
1344,5.84837E+13,,1344,6.91523E+13,,,,,,,,,,,,,,
1345,5.84944E+13,,1345,6.91683E+13,,,,,,,,,,,,,,
1346,5.85052E+13,,1346,6.91843E+13,,,,,,,,,,,,,,
1347,5.85159E+13,,1347,6.92002E+13,,,,,,,,,,,,,,
1348,5.85266E+13,,1348,6.92162E+13,,,,,,,,,,,,,,
1349,5.85373E+13,,1349,6.92321E+13,,,,,,,,,,,,,,
1350,5.85481E+13,,1350,6.92481E+13,,,,,,,,,,,,,,
1351,5.85588E+13,,1351,6.9264E+13,,,,,,,,,,,,,,
1352,5.85695E+13,,1352,6.92799E+13,,,,,,,,,,,,,,
1353,5.85802E+13,,1353,6.92958E+13,,,,,,,,,,,,,,
1354,5.85909E+13,,1354,6.93117E+13,,,,,,,,,,,,,,
1355,5.86016E+13,,1355,6.93276E+13,,,,,,,,,,,,,,
1356,5.86123E+13,,1356,6.93435E+13,,,,,,,,,,,,,,
1357,5.86229E+13,,1357,6.93594E+13,,,,,,,,,,,,,,
1358,5.86336E+13,,1358,6.93752E+13,,,,,,,,,,,,,,
1359,5.86443E+13,,1359,6.93911E+13,,,,,,,,,,,,,,
1360,5.8655E+13,,1360,6.94069E+13,,,,,,,,,,,,,,
1361,5.86656E+13,,1361,6.94228E+13,,,,,,,,,,,,,,
1362,5.86763E+13,,1362,6.94386E+13,,,,,,,,,,,,,,
1363,5.8687E+13,,1363,6.94544E+13,,,,,,,,,,,,,,
1364,5.86976E+13,,1364,6.94702E+13,,,,,,,,,,,,,,
1365,5.87083E+13,,1365,6.9486E+13,,,,,,,,,,,,,,
1366,5.87189E+13,,1366,6.95018E+13,,,,,,,,,,,,,,
1367,5.87296E+13,,1367,6.95176E+13,,,,,,,,,,,,,,
1368,5.87402E+13,,1368,6.95334E+13,,,,,,,,,,,,,,
1369,5.87508E+13,,1369,6.95492E+13,,,,,,,,,,,,,,
1370,5.87615E+13,,1370,6.95649E+13,,,,,,,,,,,,,,
1371,5.87721E+13,,1371,6.95807E+13,,,,,,,,,,,,,,
1372,5.87827E+13,,1372,6.95964E+13,,,,,,,,,,,,,,
1373,5.87933E+13,,1373,6.96122E+13,,,,,,,,,,,,,,
1374,5.88039E+13,,1374,6.96279E+13,,,,,,,,,,,,,,
1375,5.88145E+13,,1375,6.96436E+13,,,,,,,,,,,,,,
1376,5.88251E+13,,1376,6.96593E+13,,,,,,,,,,,,,,
1377,5.88357E+13,,1377,6.9675E+13,,,,,,,,,,,,,,
1378,5.88463E+13,,1378,6.96907E+13,,,,,,,,,,,,,,
1379,5.88569E+13,,1379,6.97064E+13,,,,,,,,,,,,,,
1380,5.88675E+13,,1380,6.97221E+13,,,,,,,,,,,,,,
1381,5.88781E+13,,1381,6.97378E+13,,,,,,,,,,,,,,
