Time,OH_ppm,Relative_Uncertainty,W
0.0003708,0.1,0.05,0.015233923
0.0003712,0.3,0.05,0.015233923
0.0003716,0.4,0.05,0.015233923
0.000372,0.4,0.05,0.015233923
0.0003724,0.2,0.05,0.015233923
0.0003728,0.2,0.05,0.015233923
0.0003732,0.1,0.05,0.015233923
0.0003736,0.1,0.05,0.015233923
0.000374,0.2,0.05,0.015233923
0.0003748,0.2,0.05,0.015233923
0.0003752,0.2,0.05,0.015233923
0.000376,0.2,0.05,0.015233923
0.0003764,0.2,0.05,0.015233923
0.0003772,0.1,0.05,0.015233923
0.0003776,0.2,0.05,0.015233923
0.000378,0.3,0.05,0.015233923
0.0003784,0.1,0.05,0.015233923
0.0003788,0.1,0.05,0.015233923
0.0003792,0.2,0.05,0.015233923
0.00038,0.1,0.05,0.015233923
0.0003804,0.1,0.05,0.015233923
0.0003808,0.3,0.05,0.015233923
0.0003812,0.1,0.05,0.015233923
0.0003816,0.2,0.05,0.015233923
0.000382,0.1,0.05,0.015233923
0.0003824,0.2,0.05,0.015233923
0.0003828,0.3,0.05,0.015233923
0.0003832,0.1,0.05,0.015233923
0.0003836,0.1,0.05,0.015233923
0.000384,0.2,0.05,0.015233923
0.0003844,0.2,0.05,0.015233923
0.0003856,0.1,0.05,0.015233923
0.000386,0.2,0.05,0.015233923
0.0003868,0.2,0.05,0.015233923
0.00039,0.1,0.05,0.015233923
0.0003908,0.2,0.05,0.015233923
0.0003928,0.1,0.05,0.015233923
0.0003932,0.4,0.05,0.015233923
0.0003936,0.3,0.05,0.015233923
0.000394,0.2,0.05,0.015233923
0.0003948,0.1,0.05,0.015233923
0.000398,0.2,0.05,0.015233923
0.0003992,0.3,0.05,0.015233923
0.0003996,0.3,0.05,0.015233923
0.0004004,0.1,0.05,0.015233923
0.0004008,0.1,0.05,0.015233923
0.0004056,0.1,0.05,0.015233923
0.000406,0.3,0.05,0.015233923
0.0004092,0.1,0.05,0.015233923
0.000412,0.1,0.05,0.015233923
0.0004124,0.1,0.05,0.015233923
0.0004136,0.3,0.05,0.015233923
0.0004148,0.1,0.05,0.015233923
0.0004156,0.1,0.05,0.015233923
0.0004192,0.1,0.05,0.015233923
0.0004196,0.3,0.05,0.015233923
0.00042,0.4,0.05,0.015233923
0.0004208,0.2,0.05,0.015233923
0.0004212,0.4,0.05,0.015233923
0.0004216,0.5,0.05,0.015233923
0.000422,0.4,0.05,0.015233923
0.0004224,0.3,0.05,0.015233923
0.0004228,0.4,0.05,0.015233923
0.0004232,0.3,0.05,0.015233923
0.0004236,0.4,0.05,0.015233923
0.000424,0.2,0.05,0.015233923
0.0004244,0.4,0.05,0.015233923
0.0004248,0.4,0.05,0.015233923
0.0004256,0.1,0.05,0.015233923
0.000426,0.2,0.05,0.015233923
0.0004264,0.2,0.05,0.015233923
0.0004268,0.6,0.05,0.015233923
0.0004272,0.3,0.05,0.015233923
0.0004276,0.5,0.05,0.015233923
0.000428,0.2,0.05,0.015233923
0.0004284,0.1,0.05,0.015233923
0.0004288,0.2,0.05,0.015233923
0.0004292,0.3,0.05,0.015233923
0.00043,0.2,0.05,0.015233923
0.0004304,0.3,0.05,0.015233923
0.0004308,0.2,0.05,0.015233923
0.0004312,0.1,0.05,0.015233923
0.0004316,0.3,0.05,0.015233923
0.000432,0.2,0.05,0.015233923
0.0004324,0.1,0.05,0.015233923
0.0004328,0.1,0.05,0.015233923
0.000434,0.2,0.05,0.015233923
0.0004348,0.1,0.05,0.015233923
